,Date,VTSMX,VTSMX Div,VEURX,VEURX Div,VUSTX,VUSTX Div,VPACX,VPACX Div,VEIEX,VEIEX Div,Enter 1,Shares 1,Enter 2,Shares 2,Enter 3,Shares 3,Enter 4,Shares 4,Capital
57,1995-12-20,14.95,0.0,13.97,0.0,10.81,0.0,11.49,0.0,10.8,0.0,VTSMX,171.58544955387782,VEURX,179.2114695340502,VPACX,236.24253431633898,VUSTX,244.32106829943004,10424.324167832729
58,1995-12-21,15.06,0.0,14.04,0.0,10.81,0.0,11.61,0.0,10.93,0.0,VTSMX,171.58544955387782,VEURX,179.2114695340502,VPACX,236.24253431633898,VUSTX,244.32106829943004,10484.092474269
59,1995-12-22,14.91,0.1,14.18,0.0,10.87,0.0,11.6,0.0,10.97,0.0,VTSMX,172.73625739796822,VEURX,179.2114695340502,VPACX,236.24253431633898,VEIEX,242.09389356561567,10512.899646280872
60,1995-12-26,14.96,0.0,14.26,0.0,10.89,0.0,11.63,0.0,10.94,0.0,VTSMX,172.73625739796822,VEURX,179.2114695340502,VPACX,236.24253431633898,VEIEX,242.09389356561567,10535.697835936018
61,1995-12-27,14.99,0.0,14.01,0.36,10.93,0.0,11.54,0.11,10.72,0.18,VTSMX,172.73625739796822,VEURX,183.8164751751821,VPACX,238.49441289301117,VEIEX,246.15890297250104,10555.634280250404
62,1995-12-28,14.98,0.0,14.02,0.0,10.96,0.0,11.46,0.0,10.71,0.0,VTSMX,172.73625739796822,VEURX,183.8164751751821,VPACX,238.49441289301117,VEIEX,246.15890297250104,10534.203940367011
63,1995-12-29,15.04,0.0,14.02,0.0,10.79,0.281,11.5,0.0,10.74,0.0,VPACX,229.5976665090388,VEIEX,245.84480119682922,VEURX,188.32904171568802,VTSMX,175.55672638656557,10561.492659415784
64,1996-01-02,15.14,0.0,14.12,0.0,10.77,0.0,11.44,0.0,10.85,0.0,VPACX,229.5976665090388,VEIEX,245.84480119682922,VEURX,188.32904171568802,VTSMX,175.55672638656557,10611.148304367118
65,1996-01-03,15.14,0.0,14.26,0.0,10.79,0.0,11.45,0.0,11.2,0.0,VPACX,229.5976665090388,VEIEX,245.84480119682922,VEURX,188.32904171568802,VTSMX,175.55672638656557,10725.856027291295
66,1996-01-04,15.02,0.0,14.16,0.0,10.71,0.0,11.68,0.0,11.35,0.0,VPACX,229.5976665090388,VEIEX,245.84480119682922,VEURX,188.32904171568802,VTSMX,175.55672638656557,10775.640499429941
67,1996-01-05,14.99,0.0,14.22,0.0,10.68,0.0,11.78,0.0,11.35,0.0,VPACX,229.5976665090388,VEIEX,245.84480119682922,VEURX,188.32904171568802,VTSMX,175.55672638656557,10804.63330679219
68,1996-01-08,15.03,0.0,14.22,0.0,10.69,0.0,11.67,0.0,11.37,0.0,VPACX,229.5976665090388,VEIEX,245.84480119682922,VEURX,188.32904171568802,VTSMX,175.55672638656557,10791.316728555594
69,1996-01-09,14.81,0.0,14.19,0.0,10.66,0.0,11.64,0.0,11.29,0.0,VPACX,229.5976665090388,VEIEX,245.84480119682922,VEURX,188.32904171568802,VTSMX,175.55672638656557,10720.488863408062
70,1996-01-10,14.56,0.0,14.09,0.0,10.55,0.0,11.61,0.0,11.22,0.0,VPACX,229.5976665090388,VEIEX,245.84480119682922,VEURX,188.32904171568802,VTSMX,175.55672638656557,10633.669711560802
71,1996-01-11,14.68,0.0,14.03,0.0,10.55,0.0,11.55,0.0,11.3,0.0,VPACX,229.5976665090388,VEIEX,245.84480119682922,VEURX,188.32904171568802,VTSMX,175.55672638656557,10649.328500329453
72,1996-01-12,14.66,0.0,14.11,0.0,10.57,0.0,11.47,0.0,11.41,0.0,VPACX,229.5976665090388,VEIEX,245.84480119682922,VEURX,188.32904171568802,VTSMX,175.55672638656557,10669.558803949905
73,1996-01-15,14.59,0.0,14.03,0.0,10.57,0.0,11.47,0.0,11.49,0.0,VPACX,229.5976665090388,VEIEX,245.84480119682922,VEURX,188.32904171568802,VTSMX,175.55672638656557,10661.871093861337
74,1996-01-16,14.74,0.0,14.09,0.0,10.65,0.0,11.51,0.0,11.48,0.0,VPACX,229.5976665090388,VEIEX,245.84480119682922,VEURX,188.32904171568802,VTSMX,175.55672638656557,10706.229803970657
75,1996-01-17,14.73,0.0,14.0,0.0,10.73,0.0,11.53,0.0,11.47,0.0,VPACX,229.5976665090388,VEIEX,245.84480119682922,VEURX,188.32904171568802,VTSMX,175.55672638656557,10689.658128270592
76,1996-01-18,14.78,0.0,14.04,0.0,10.76,0.0,11.42,0.0,11.39,0.0,VPACX,229.5976665090388,VEIEX,245.84480119682922,VEURX,188.32904171568802,VTSMX,175.55672638656557,10661.045798846808
77,1996-01-19,14.88,0.0,14.02,0.0,10.78,0.0,11.44,0.0,11.56,0.0,VPACX,229.5976665090388,VEIEX,245.84480119682922,VEURX,188.32904171568802,VTSMX,175.55672638656557,10721.220460184792
78,1996-01-22,14.93,0.0,14.02,0.0,10.69,0.0,11.32,0.0,11.7,0.0,VPACX,229.5976665090388,VEIEX,245.84480119682922,VEURX,188.32904171568802,VTSMX,175.55672638656557,10736.864848690591
79,1996-01-23,14.93,0.0,13.93,0.0,10.64,0.0,11.28,0.0,11.77,0.0,VPACX,229.5976665090388,VEIEX,245.84480119682922,VEURX,188.32904171568802,VTSMX,175.55672638656557,10727.940464359595
80,1996-01-24,15.09,0.0,14.0,0.0,10.71,0.0,11.25,0.0,11.7,0.0,VPACX,229.5976665090388,VEIEX,245.84480119682922,VEURX,188.32904171568802,VTSMX,175.55672638656557,10745.115507422495
81,1996-01-25,15.03,0.0,14.02,0.0,10.61,0.0,11.35,0.0,11.74,0.0,VPACX,229.5976665090388,VEIEX,245.84480119682922,VEURX,188.32904171568802,VTSMX,175.55672638656557,10771.142243372393
82,1996-01-26,15.12,0.0,13.84,0.0,10.69,0.0,11.41,0.0,11.71,0.0,VPACX,229.5976665090388,VEIEX,245.84480119682922,VEURX,188.32904171568802,VTSMX,175.55672638656557,10759.443637192997
83,1996-01-29,15.18,0.0,13.89,0.0,10.64,0.0,11.39,0.0,11.68,0.0,VPACX,229.5976665090388,VEIEX,245.84480119682922,VEURX,188.32904171568802,VTSMX,175.55672638656557,10767.42619549589
84,1996-01-30,15.32,0.0,13.93,0.0,10.7,0.0,11.37,0.0,11.78,0.0,VPACX,229.5976665090388,VEIEX,245.84480119682922,VEURX,188.32904171568802,VTSMX,175.55672638656557,10819.529825648138
85,1996-01-31,15.44,0.0,14.1,0.0,10.73,0.054000000000000006,11.54,0.0,11.85,0.0,VPACX,229.5976665090388,VEIEX,245.84480119682922,VEURX,188.32904171568802,VTSMX,175.55672638656557,10928.853309296506
86,1996-02-01,15.51,0.0,14.1,0.0,10.67,0.0,11.58,0.0,11.94,0.0,VPACX,229.5976665090388,VEIEX,245.84480119682922,VEURX,188.32904171568802,VTSMX,175.55672638656557,10972.452218911643
87,1996-02-02,15.48,0.0,14.16,0.0,10.6,0.0,11.59,0.0,12.12,0.0,VPACX,229.5976665090388,VEIEX,245.84480119682922,VEURX,188.32904171568802,VTSMX,175.55672638656557,11025.033300503506
88,1996-02-05,15.59,0.0,14.17,0.0,10.59,0.0,11.62,0.0,12.13,0.0,VPACX,229.5976665090388,VEIEX,245.84480119682922,VEURX,188.32904171568802,VTSMX,175.55672638656557,11055.574208830425
89,1996-02-06,15.7,0.0,14.2,0.0,10.61,0.0,11.6,0.0,12.1,0.0,VPACX,229.5976665090388,VEIEX,245.84480119682922,VEURX,188.32904171568802,VTSMX,175.55672638656557,11068.568022618332
90,1996-02-07,15.76,0.0,14.16,0.0,10.6,0.0,11.66,0.0,12.04,0.0,VPACX,229.5976665090388,VEIEX,245.84480119682922,VEURX,188.32904171568802,VTSMX,175.55672638656557,11070.59343645163
91,1996-02-08,15.89,0.0,14.1,0.0,10.59,0.0,11.64,0.0,11.99,0.0,VPACX,229.5976665090388,VEIEX,245.84480119682922,VEURX,188.32904171568802,VTSMX,175.55672638656557,11065.231874988922
92,1996-02-09,15.9,0.0,14.09,0.0,10.6,0.0,11.56,0.0,11.88,0.0,VPACX,229.5976665090388,VEIEX,245.84480119682922,VEURX,188.32904171568802,VTSMX,175.55672638656557,11019.693410383257
93,1996-02-12,15.99,0.0,14.14,0.0,10.66,0.0,11.59,0.0,11.86,0.0,VPACX,229.5976665090388,VEIEX,245.84480119682922,VEURX,188.32904171568802,VTSMX,175.55672638656557,11046.881001815165
94,1996-02-13,15.96,0.0,14.19,0.0,10.67,0.0,11.5,0.0,11.88,0.0,VPACX,229.5976665090388,VEIEX,245.84480119682922,VEURX,188.32904171568802,VTSMX,175.55672638656557,11035.283858147477
95,1996-02-14,15.89,0.0,14.21,0.0,10.62,0.0,11.58,0.0,11.92,0.0,VPACX,229.5976665090388,VEIEX,245.84480119682922,VEURX,188.32904171568802,VTSMX,175.55672638656557,11054.963073503328
96,1996-02-15,15.84,0.0,14.23,0.0,10.54,0.0,11.64,0.0,11.97,0.0,VPACX,229.5976665090388,VEIEX,245.84480119682922,VEURX,188.32904171568802,VTSMX,175.55672638656557,11076.019918068696
97,1996-02-16,15.79,0.0,14.3,0.0,10.45,0.0,11.69,0.0,11.98,0.0,VPACX,229.5976665090388,VEIEX,245.84480119682922,VEURX,188.32904171568802,VTSMX,175.55672638656557,11094.363446006886
98,1996-02-20,15.62,0.0,14.12,0.0,10.26,0.0,11.52,0.0,11.94,0.0,VPACX,229.5976665090388,VEIEX,245.84480119682922,VEURX,188.32904171568802,VTSMX,175.55672638656557,10981.754179657937
99,1996-02-21,15.79,0.0,14.2,0.0,10.27,0.0,11.5,0.0,11.96,0.0,VPACX,229.5976665090388,VEIEX,245.84480119682922,VEURX,188.32904171568802,VTSMX,175.55672638656557,11026.990089174664
100,1996-02-22,16.040001,0.0,14.29,0.0,10.31,0.0,11.48,0.0,11.95,0.0,VPACX,229.5976665090388,VEIEX,245.84480119682922,VEURX,188.32904171568802,VTSMX,175.55672638656557,11080.778658740293
101,1996-02-23,16.049999,0.0,14.41,0.0,10.23,0.0,11.47,0.0,11.95,0.0,VPACX,229.5976665090388,VEIEX,245.84480119682922,VEURX,188.32904171568802,VTSMX,175.55672638656557,11102.837383231501
102,1996-02-26,15.88,0.0,14.34,0.0,10.19,0.0,11.53,0.0,11.88,0.0,VPACX,229.5976665090388,VEIEX,245.84480119682922,VEURX,188.32904171568802,VTSMX,175.55672638656557,11056.376606289177
103,1996-02-27,15.82,0.0,14.35,0.0,10.16,0.0,11.38,0.0,11.83,0.0,VPACX,229.5976665090388,VEIEX,245.84480119682922,VEURX,188.32904171568802,VTSMX,175.55672638656557,11000.994603086943
104,1996-02-28,15.79,0.0,14.42,0.0,10.15,0.0,11.35,0.0,11.8,0.0,VPACX,229.5976665090388,VEIEX,245.84480119682922,VEURX,188.32904171568802,VTSMX,175.55672638656557,10994.647660184268
105,1996-02-29,15.69,0.0,14.34,0.0,10.15,0.051,11.4,0.0,11.66,0.0,VPACX,229.5976665090388,VEIEX,245.84480119682922,VEURX,188.32904171568802,VTSMX,175.55672638656557,10939.08727536625
106,1996-03-01,15.75,0.0,14.42,0.0,10.26,0.0,11.39,0.0,11.8,0.0,VPACX,229.5976665090388,VEIEX,245.84480119682922,VEURX,188.32904171568802,VTSMX,175.55672638656557,10996.809297789167
107,1996-03-04,15.89,0.0,14.43,0.0,10.31,0.0,11.37,0.0,11.9,0.0,VPACX,229.5976665090388,VEIEX,245.84480119682922,VEURX,188.32904171568802,VTSMX,175.55672638656557,11043.263056689944
108,1996-03-05,16.0,0.0,14.39,0.0,10.26,0.0,11.37,0.0,11.95,0.0,VPACX,229.5976665090388,VEIEX,245.84480119682922,VEURX,188.32904171568802,VTSMX,175.55672638656557,11067.333374983678
109,1996-03-06,15.95,0.0,14.39,0.0,10.19,0.0,11.35,0.0,11.87,0.0,VPACX,229.5976665090388,VEIEX,245.84480119682922,VEURX,188.32904171568802,VTSMX,175.55672638656557,11034.296001238425
110,1996-03-07,15.98,0.0,14.47,0.0,10.17,0.0,11.19,0.0,11.7,0.0,VPACX,229.5976665090388,VEIEX,245.84480119682922,VEURX,188.32904171568802,VTSMX,175.55672638656557,10976.09978352237
111,1996-03-08,15.51,0.0,14.28,0.0,9.87,0.0,11.22,0.0,11.58,0.0,VPACX,229.5976665090388,VEIEX,245.84480119682922,VEURX,188.32904171568802,VTSMX,175.55672638656557,10835.192158046357
112,1996-03-11,15.66,0.0,14.11,0.0,9.98,0.0,11.04,0.0,11.27,0.0,VPACX,229.5976665090388,VEIEX,245.84480119682922,VEURX,188.32904171568802,VTSMX,175.55672638656557,10711.970261570028
113,1996-03-12,15.58,0.0,14.11,0.0,9.94,0.0,11.14,0.0,11.38,0.0,VPACX,229.5976665090388,VEIEX,245.84480119682922,VEURX,188.32904171568802,VTSMX,175.55672638656557,10747.92841824166
114,1996-03-13,15.65,0.0,14.19,0.0,9.9,0.0,11.06,0.0,11.3,0.0,VPACX,229.5976665090388,VEIEX,245.84480119682922,VEURX,188.32904171568802,VTSMX,175.55672638656557,10737.248315009505
115,1996-03-14,15.72,0.0,14.29,0.0,9.91,0.0,11.16,0.0,11.44,0.0,VPACX,229.5976665090388,VEIEX,245.84480119682922,VEURX,188.32904171568802,VTSMX,175.55672638656557,10825.74822884659
116,1996-03-15,15.74,0.0,14.23,0.0,9.83,0.0,11.25,0.0,11.51,0.0,VPACX,229.5976665090388,VEIEX,245.84480119682922,VEURX,188.32904171568802,VTSMX,175.55672638656557,10855.832546940974
117,1996-03-18,15.98,0.0,14.36,0.0,9.87,0.0,11.28,0.0,11.58,0.0,VPACX,229.5976665090388,VEIEX,245.84480119682922,VEURX,188.32904171568802,VTSMX,175.55672638656557,10946.546002775836
118,1996-03-19,15.96,0.0,14.45,0.0,9.87,0.0,11.35,0.0,11.7,0.0,VPACX,229.5976665090388,VEIEX,245.84480119682922,VEURX,188.32904171568802,VTSMX,175.55672638656557,11005.55769480177
119,1996-03-20,15.92,0.0,14.45,0.0,9.93,0.0,11.32,0.0,11.68,0.0,VPACX,229.5976665090388,VEIEX,245.84480119682922,VEURX,188.32904171568802,VTSMX,175.55672638656557,10986.7305997271
120,1996-03-21,15.91,0.0,14.48,0.0,9.97,0.0,11.49,0.0,11.85,0.0,VPACX,229.5976665090388,VEIEX,245.84480119682922,VEURX,188.32904171568802,VTSMX,175.55672638656557,11071.450123224702
121,1996-03-22,15.94,0.0,14.49,0.0,9.93,0.0,11.46,0.0,11.9,0.0,VPACX,229.5976665090388,VEIEX,245.84480119682922,VEURX,188.32904171568802,VTSMX,175.55672638656557,11084.004425498028
122,1996-03-25,15.9,0.0,14.49,0.0,10.01,0.0,11.61,0.0,11.93,0.0,VPACX,229.5976665090388,VEIEX,245.84480119682922,VEURX,188.32904171568802,VTSMX,175.55672638656557,11118.797150454822
