,Date,VTSMX,VTSMX Div,VUSTX,VUSTX Div,VEURX,VEURX Div,VPACX,VPACX Div,VEIEX,VEIEX Div,Enter 1,Shares 1,Enter 2,Shares 2,Enter 3,Shares 3,Capital
0,1995-09-29,14.57,0.0,10.34,0.055,13.95,0.0,11.09,0.0,10.93,0.0,VTSMX,228.78059940517045,VEURX,238.94862604540026,VPACX,300.5710850616171,10000.0
1,1995-10-02,14.49,0.0,10.36,0.0,13.95,0.0,10.8,0.0,10.79,0.0,VTSMX,228.78059940517045,VEURX,238.94862604540026,VPACX,300.5710850616171,9894.531937379717
2,1995-10-03,14.47,0.0,10.39,0.0,13.89,0.0,10.9,0.0,10.74,0.0,VTSMX,228.78059940517045,VEURX,238.94862604540026,VPACX,300.5710850616171,9905.676516335054
3,1995-10-04,14.41,0.0,10.43,0.0,13.93,0.0,10.96,0.0,10.79,0.0,VTSMX,228.78059940517045,VEURX,238.94862604540026,VPACX,300.5710850616171,9919.541890516257
4,1995-10-05,14.45,0.0,10.44,0.0,13.94,0.0,11.04,0.0,10.86,0.0,VTSMX,228.78059940517045,VEURX,238.94862604540026,VPACX,300.5710850616171,9955.128287557845
5,1995-10-06,14.46,0.0,10.45,0.0,13.85,0.0,11.08,0.0,10.9,0.0,VTSMX,228.78059940517045,VEURX,238.94862604540026,VPACX,300.5710850616171,9947.933560610276
6,1995-10-09,14.32,0.0,10.46,0.0,13.88,0.0,11.0,0.0,10.83,0.0,VTSMX,228.78059940517045,VEURX,238.94862604540026,VPACX,300.5710850616171,9899.027048669985
7,1995-10-10,14.28,0.0,10.45,0.0,13.68,0.0,10.95,0.0,10.72,0.0,VTSMX,228.78059940517045,VEURX,238.94862604540026,VPACX,300.5710850616171,9827.057545231617
8,1995-10-11,14.37,0.0,10.45,0.0,13.7,0.0,10.75,0.0,10.73,0.0,VTSMX,228.78059940517045,VEURX,238.94862604540026,VPACX,300.5710850616171,9792.312554686667
9,1995-10-12,14.47,0.0,10.49,0.0,13.83,0.0,10.8,0.0,10.73,0.0,VTSMX,228.78059940517045,VEURX,238.94862604540026,VPACX,300.5710850616171,9861.282490266167
10,1995-10-13,14.52,0.0,10.61,0.0,13.94,0.0,10.79,0.0,10.74,0.0,VTSMX,228.78059940517045,VEURX,238.94862604540026,VUSTX,305.6703117638877,9896.000158250803
11,1995-10-16,14.49,0.0,10.58,0.0,13.92,0.0,10.86,0.0,10.8,0.0,VTSMX,228.78059940517045,VEURX,238.94862604540026,VUSTX,305.6703117638877,9875.187658394821
12,1995-10-17,14.58,0.0,10.6,0.0,13.9,0.0,10.84,0.0,10.8,0.0,VTSMX,228.78059940517045,VEURX,238.94862604540026,VUSTX,305.6703117638877,9897.11234605566
13,1995-10-18,14.61,0.0,10.58,0.0,13.91,0.0,10.77,0.0,10.78,0.0,VTSMX,228.78059940517045,VEURX,238.94862604540026,VUSTX,305.6703117638877,9900.25184406299
14,1995-10-19,14.66,0.0,10.6,0.0,13.88,0.0,10.83,0.0,10.8,0.0,VTSMX,228.78059940517045,VEURX,238.94862604540026,VUSTX,305.6703117638877,9910.635821487165
15,1995-10-20,14.58,0.0,10.54,0.0,13.89,0.0,10.96,0.0,10.82,0.0,VTSMX,228.78059940517045,VEURX,238.94862604540026,VPACX,293.95666842987004,9876.38264108937
16,1995-10-23,14.52,0.0,10.52,0.0,13.75,0.0,10.99,0.0,10.76,0.0,VTSMX,228.78059940517045,VEURX,238.94862604540026,VPACX,293.95666842987004,9838.0216975316
17,1995-10-24,14.54,0.0,10.59,0.0,13.79,0.0,10.87,0.0,10.68,0.0,VTSMX,228.78059940517045,VEURX,238.94862604540026,VPACX,293.95666842987004,9816.880454349935
18,1995-10-25,14.42,0.0,10.59,0.0,13.84,0.0,10.75,0.0,10.57,0.0,VTSMX,228.78059940517045,VEURX,238.94862604540026,VPACX,293.95666842987004,9766.099413512
19,1995-10-26,14.28,0.0,10.53,0.0,13.72,0.0,10.6,0.0,10.41,0.0,VTSMX,228.78059940517045,VEURX,238.94862604540026,VPACX,293.95666842987004,9661.302794205349
20,1995-10-27,14.34,0.0,10.55,0.0,13.64,0.0,10.42,0.0,10.43,0.0,VUSTX,310.96813227205155,VUSTX,308.93452694400565,VUSTX,290.3344535582223,9603.00153976865
21,1995-10-30,14.44,0.0,10.56,0.0,13.78,0.0,10.5,0.0,10.46,0.0,VUSTX,310.96813227205155,VUSTX,308.93452694400565,VUSTX,290.3344535582223,9612.103910896392
22,1995-10-31,14.4,0.0,10.59,0.057,13.87,0.0,10.55,0.0,10.46,0.0,VUSTX,312.6418984230909,VUSTX,310.59734734398756,VUSTX,291.8971602487623,9691.294539707753
23,1995-11-01,14.47,0.0,10.63,0.0,13.83,0.0,10.44,0.0,10.36,0.0,VUSTX,312.6418984230909,VUSTX,310.59734734398756,VUSTX,291.8971602487623,9727.899995948388
24,1995-11-02,14.62,0.0,10.67,0.0,13.86,0.0,10.56,0.0,10.27,0.0,VUSTX,312.6418984230909,VUSTX,310.59734734398756,VUSTX,291.8971602487623,9764.505452189022
25,1995-11-03,14.66,0.0,10.65,0.0,13.88,0.0,10.57,0.0,10.3,0.0,VTSMX,227.1238893728457,VEURX,238.31856982805962,VUSTX,291.8971602487623,9746.202724068704
26,1995-11-06,14.63,0.0,10.64,0.0,13.85,0.0,10.61,0.0,10.26,0.0,VTSMX,227.1238893728457,VEURX,238.31856982805962,VUSTX,291.8971602487623,9729.32047869019
27,1995-11-07,14.56,0.0,10.61,0.0,13.9,0.0,10.59,0.0,10.23,0.0,VTSMX,227.1238893728457,VEURX,238.31856982805962,VUSTX,291.8971602487623,9716.58082011803
28,1995-11-08,14.67,0.0,10.68,0.0,13.94,0.0,10.59,0.0,10.15,0.0,VTSMX,227.1238893728457,VEURX,238.31856982805962,VUSTX,291.8971602487623,9771.529991959578
29,1995-11-09,14.72,0.0,10.63,0.0,13.93,0.0,10.64,0.0,10.13,0.0,VTSMX,227.1238893728457,VEURX,238.31856982805962,VUSTX,291.8971602487623,9765.908142717502
30,1995-11-10,14.71,0.0,10.58,0.0,13.87,0.0,10.69,0.0,10.02,0.0,VTSMX,227.1238893728457,VEURX,238.31856982805962,VUSTX,291.8971602487623,9734.742931621651
31,1995-11-13,14.69,0.0,10.64,0.0,13.8,0.0,10.56,0.0,9.83,0.0,VTSMX,227.1238893728457,VEURX,238.31856982805962,VUSTX,291.8971602487623,9731.031983561157
32,1995-11-14,14.6,0.0,10.62,0.0,13.87,0.0,10.58,0.0,9.81,0.0,VTSMX,227.1238893728457,VEURX,238.31856982805962,VUSTX,291.8971602487623,9721.43519020059
33,1995-11-15,14.68,0.0,10.59,0.0,13.97,0.0,10.56,0.0,9.82,0.0,VTSMX,227.1238893728457,VEURX,238.31856982805962,VUSTX,291.8971602487623,9754.680043525761
34,1995-11-16,14.77,0.0,10.64,0.0,14.05,0.0,10.55,0.0,9.91,0.0,VTSMX,227.1238893728457,VEURX,238.31856982805962,VUSTX,291.8971602487623,9808.781537168
35,1995-11-17,14.83,0.0,10.66,0.0,14.05,0.0,10.63,0.0,9.95,0.0,VTSMX,227.1238893728457,VEURX,238.31856982805962,VUSTX,291.8971602487623,9828.246913735346
36,1995-11-20,14.75,0.0,10.63,0.0,14.08,0.0,10.83,0.0,9.92,0.0,VTSMX,227.1238893728457,VEURX,238.31856982805962,VUSTX,291.8971602487623,9808.469644872897
37,1995-11-21,14.78,0.0,10.61,0.0,14.09,0.0,10.85,0.0,10.08,0.0,VTSMX,227.1238893728457,VEURX,238.31856982805962,VUSTX,291.8971602487623,9811.828604047387
38,1995-11-22,14.76,0.0,10.61,0.0,14.14,0.0,10.83,0.0,10.21,0.0,VTSMX,227.1238893728457,VEURX,238.31856982805962,VUSTX,291.8971602487623,9819.202054751333
39,1995-11-24,14.8,0.0,10.64,0.0,14.14,0.0,10.78,0.0,10.18,0.0,VTSMX,227.1238893728457,VEURX,238.31856982805962,VPACX,288.1062880377395,9837.043925133712
40,1995-11-27,14.84,0.0,10.68,0.0,14.12,0.0,10.87,0.0,10.18,0.0,VTSMX,227.1238893728457,VEURX,238.31856982805962,VPACX,288.1062880377395,9867.29207523546
41,1995-11-28,14.95,0.0,10.67,0.0,14.08,0.0,11.01,0.0,10.25,0.0,VTSMX,227.1238893728457,VEURX,238.31856982805962,VPACX,288.1062880377395,9923.077840598635
42,1995-11-29,15.01,0.0,10.69,0.0,14.03,0.0,10.93,0.0,10.39,0.0,VTSMX,227.1238893728457,VEURX,238.31856982805962,VPACX,288.1062880377395,9901.740842426583
43,1995-11-30,15.0,0.0,10.78,0.055,13.95,0.0,11.07,0.0,10.5,0.0,VTSMX,227.1238893728457,VEURX,238.31856982805962,VPACX,288.1062880377395,9920.738998271892
44,1995-12-01,15.02,0.0,10.82,0.0,14.0,0.0,11.19,0.0,10.6,0.0,VTSMX,227.1238893728457,VEURX,238.31856982805962,VPACX,288.1062880377395,9971.77015911528
45,1995-12-04,15.18,0.0,10.93,0.0,13.97,0.0,11.28,0.0,10.73,0.0,VTSMX,227.1238893728457,VEURX,238.31856982805962,VPACX,288.1062880377395,10026.889990243493
46,1995-12-05,15.26,0.0,10.9,0.0,14.06,0.0,11.24,0.0,10.71,0.0,VTSMX,227.1238893728457,VEURX,238.31856982805962,VPACX,288.1062880377395,10054.984321156335
47,1995-12-06,15.29,0.0,10.9,0.0,14.06,0.0,11.29,0.0,10.74,0.0,VTSMX,227.1238893728457,VEURX,238.31856982805962,VPACX,288.1062880377395,10076.203352239407
48,1995-12-07,15.19,0.0,10.86,0.0,14.03,0.0,11.48,0.0,10.7,0.0,VTSMX,227.1238893728457,VEURX,238.31856982805962,VPACX,288.1062880377395,10101.081600934453
49,1995-12-08,15.22,0.0,10.87,0.0,13.95,0.0,11.4,0.0,10.65,0.0,VTSMX,227.1238893728457,VEURX,238.31856982805962,VPACX,288.1062880377395,10065.781328986373
50,1995-12-11,15.26,0.0,10.89,0.0,14.03,0.0,11.39,0.0,10.62,0.0,VTSMX,227.1238893728457,VEURX,238.31856982805962,VPACX,288.1062880377395,10091.050707267153
51,1995-12-12,15.23,0.0,10.88,0.0,14.04,0.0,11.37,0.0,10.67,0.0,VTSMX,227.1238893728457,VEURX,238.31856982805962,VPACX,288.1062880377395,10080.858050523495
52,1995-12-13,15.29,0.0,10.86,0.0,13.99,0.0,11.38,0.0,10.63,0.0,VTSMX,227.1238893728457,VEURX,238.31856982805962,VPACX,288.1062880377395,10085.450618274841
53,1995-12-14,15.17,0.0,10.85,0.0,14.13,0.0,11.47,0.0,10.62,0.0,VTSMX,227.1238893728457,VEURX,238.31856982805962,VPACX,288.1062880377395,10117.489917249424
54,1995-12-15,15.14,0.0,10.84,0.0,14.09,0.0,11.38,0.0,10.65,0.0,VTSMX,227.1238893728457,VEURX,238.31856982805962,VPACX,288.1062880377395,10075.21389185172
55,1995-12-18,14.88,0.0,10.72,0.0,14.01,0.0,11.41,0.0,10.59,0.0,VTSMX,227.1238893728457,VEURX,238.31856982805962,VPACX,288.1062880377395,10005.739383669666
56,1995-12-19,15.03,0.0,10.81,0.0,13.88,0.0,11.31,0.0,10.56,0.0,VTSMX,227.1238893728457,VEURX,238.31856982805962,VPACX,288.1062880377395,9980.015924194171
57,1995-12-20,14.95,0.0,10.81,0.0,13.97,0.0,11.49,0.0,10.8,0.0,VTSMX,227.1238893728457,VEURX,238.31856982805962,VPACX,288.1062880377395,10035.153816175663
58,1995-12-21,15.06,0.0,10.81,0.0,14.04,0.0,11.61,0.0,10.93,0.0,VTSMX,227.1238893728457,VEURX,238.31856982805962,VPACX,288.1062880377395,10111.392498459169
59,1995-12-22,14.91,0.1,10.87,0.0,14.18,0.0,11.6,0.0,10.97,0.0,VTSMX,228.6471884296723,VEURX,238.31856982805962,VPACX,288.1062880377395,10130.519840886078
60,1995-12-26,14.96,0.0,10.89,0.0,14.26,0.0,11.63,0.0,10.94,0.0,VTSMX,228.6471884296723,VEURX,238.31856982805962,VPACX,288.1062880377395,10169.660874534939
61,1995-12-27,14.99,0.0,10.93,0.0,14.01,0.36,11.54,0.11,10.72,0.18,VTSMX,228.6471884296723,VEURX,244.44238746818107,VPACX,290.85253515075084,10208.497458629668
62,1995-12-28,14.98,0.0,10.96,0.0,14.02,0.0,11.46,0.0,10.71,0.0,VTSMX,228.6471884296723,VEURX,244.44238746818107,VPACX,290.85253515075084,10185.387207807995
63,1995-12-29,15.04,0.0,10.79,0.281,14.02,0.0,11.5,0.0,10.74,0.0,VPACX,295.96348233390734,VEIEX,316.90689449161397,VEURX,242.76605184307664,10210.740140519803
64,1996-01-02,15.14,0.0,10.77,0.0,14.12,0.0,11.44,0.0,10.85,0.0,VPACX,295.96348233390734,VEIEX,316.90689449161397,VEURX,242.76605184307664,10252.118695158153
65,1996-01-03,15.14,0.0,10.79,0.0,14.26,0.0,11.45,0.0,11.2,0.0,VPACX,295.96348233390734,VEIEX,316.90689449161397,VEURX,242.76605184307664,10399.98299031159
66,1996-01-04,15.02,0.0,10.71,0.0,14.16,0.0,11.68,0.0,11.35,0.0,VPACX,295.96348233390734,VEIEX,316.90689449161397,VEURX,242.76605184307664,10491.314020237822
67,1996-01-05,14.99,0.0,10.68,0.0,14.22,0.0,11.78,0.0,11.35,0.0,VPACX,295.96348233390734,VEIEX,316.90689449161397,VEURX,242.76605184307664,10535.476331581796
68,1996-01-08,15.03,0.0,10.69,0.0,14.22,0.0,11.67,0.0,11.37,0.0,VPACX,295.96348233390734,VEIEX,316.90689449161397,VEURX,242.76605184307664,10509.2584864149
69,1996-01-09,14.81,0.0,10.66,0.0,14.19,0.0,11.64,0.0,11.29,0.0,VPACX,295.96348233390734,VEIEX,316.90689449161397,VEURX,242.76605184307664,10467.74404883026
70,1996-01-10,14.56,0.0,10.55,0.0,14.09,0.0,11.61,0.0,11.22,0.0,VPACX,295.96348233390734,VEIEX,316.90689449161397,VEURX,242.76605184307664,10412.405056561522
71,1996-01-11,14.68,0.0,10.55,0.0,14.03,0.0,11.55,0.0,11.3,0.0,VPACX,295.96348233390734,VEIEX,316.90689449161397,VEURX,242.76605184307664,10405.433836070233
72,1996-01-12,14.66,0.0,10.57,0.0,14.11,0.0,11.47,0.0,11.41,0.0,VPACX,295.96348233390734,VEIEX,316.90689449161397,VEURX,242.76605184307664,10436.037800025044
73,1996-01-15,14.59,0.0,10.57,0.0,14.03,0.0,11.47,0.0,11.49,0.0,VPACX,295.96348233390734,VEIEX,316.90689449161397,VEURX,242.76605184307664,10441.969067436927
74,1996-01-16,14.74,0.0,10.65,0.0,14.09,0.0,11.51,0.0,11.48,0.0,VPACX,295.96348233390734,VEIEX,316.90689449161397,VEURX,242.76605184307664,10465.204500895952
75,1996-01-17,14.73,0.0,10.73,0.0,14.0,0.0,11.53,0.0,11.47,0.0,VPACX,295.96348233390734,VEIEX,316.90689449161397,VEURX,242.76605184307664,10446.105756931836
76,1996-01-18,14.78,0.0,10.76,0.0,14.04,0.0,11.42,0.0,11.39,0.0,VPACX,295.96348233390734,VEIEX,316.90689449161397,VEURX,242.76605184307664,10397.9078643895
77,1996-01-19,14.88,0.0,10.78,0.0,14.02,0.0,11.44,0.0,11.56,0.0,VPACX,295.96348233390734,VEIEX,316.90689449161397,VUSTX,315.7309876474893,10452.845985062893
78,1996-01-22,14.93,0.0,10.69,0.0,14.02,0.0,11.32,0.0,11.7,0.0,VPACX,295.96348233390734,VEIEX,316.90689449161397,VUSTX,315.7309876474893,10433.281543523375
79,1996-01-23,14.93,0.0,10.64,0.0,13.93,0.0,11.28,0.0,11.77,0.0,VPACX,295.96348233390734,VEIEX,316.90689449161397,VUSTX,315.7309876474893,10427.839937462057
80,1996-01-24,15.09,0.0,10.71,0.0,14.0,0.0,11.25,0.0,11.7,0.0,VPACX,295.96348233390734,VEIEX,316.90689449161397,VUSTX,315.7309876474893,10418.878719512952
81,1996-01-25,15.03,0.0,10.61,0.0,14.02,0.0,11.35,0.0,11.74,0.0,VPACX,295.96348233390734,VEIEX,316.90689449161397,VUSTX,315.7309876474893,10429.578244761258
82,1996-01-26,15.12,0.0,10.69,0.0,13.84,0.0,11.41,0.0,11.71,0.0,VPACX,295.96348233390734,VEIEX,316.90689449161397,VUSTX,315.7309876474893,10463.087325878343
83,1996-01-29,15.18,0.0,10.64,0.0,13.89,0.0,11.39,0.0,11.68,0.0,VPACX,295.96348233390734,VEIEX,316.90689449161397,VUSTX,315.7309876474893,10431.874300014542
84,1996-01-30,15.32,0.0,10.7,0.0,13.93,0.0,11.37,0.0,11.78,0.0,VPACX,295.96348233390734,VEIEX,316.90689449161397,VUSTX,315.7309876474893,10476.589579075875
85,1996-01-31,15.44,0.0,10.73,0.054000000000000006,14.1,0.0,11.54,0.0,11.85,0.0,VPACX,295.96348233390734,VEIEX,316.90689449161397,VUSTX,317.319941359788,10575.60825664944
86,1996-02-01,15.51,0.0,10.67,0.0,14.1,0.0,11.58,0.0,11.94,0.0,VPACX,295.96348233390734,VEIEX,316.90689449161397,VUSTX,317.319941359788,10596.929219965456
87,1996-02-02,15.48,0.0,10.6,0.0,14.16,0.0,11.59,0.0,12.12,0.0,VPACX,295.96348233390734,VEIEX,316.90689449161397,VEURX,237.54176401227068,10634.7196999021
88,1996-02-05,15.59,0.0,10.59,0.0,14.17,0.0,11.62,0.0,12.13,0.0,VPACX,295.96348233390734,VEIEX,316.90689449161397,VEURX,237.54176401227068,10649.143090957157
89,1996-02-06,15.7,0.0,10.61,0.0,14.2,0.0,11.6,0.0,12.1,0.0,VPACX,295.96348233390734,VEIEX,316.90689449161397,VEURX,237.54176401227068,10640.842867396097
90,1996-02-07,15.76,0.0,10.6,0.0,14.16,0.0,11.66,0.0,12.04,0.0,VPACX,295.96348233390734,VEIEX,316.90689449161397,VEURX,237.54176401227068,10630.084592106145
91,1996-02-08,15.89,0.0,10.59,0.0,14.1,0.0,11.64,0.0,11.99,0.0,VPACX,295.96348233390734,VEIEX,316.90689449161397,VEURX,237.54176401227068,10594.06747189415
92,1996-02-09,15.9,0.0,10.6,0.0,14.09,0.0,11.56,0.0,11.88,0.0,VPACX,295.96348233390734,VEIEX,316.90689449161397,VEURX,237.54176401227068,10533.155217273237
93,1996-02-12,15.99,0.0,10.66,0.0,14.14,0.0,11.59,0.0,11.86,0.0,VPACX,295.96348233390734,VEIEX,316.90689449161397,VEURX,237.54176401227068,10547.573072054034
94,1996-02-13,15.96,0.0,10.67,0.0,14.19,0.0,11.5,0.0,11.88,0.0,VPACX,295.96348233390734,VEIEX,316.90689449161397,VEURX,237.54176401227068,10539.151584734429
95,1996-02-14,15.89,0.0,10.62,0.0,14.21,0.0,11.58,0.0,11.92,0.0,VPACX,295.96348233390734,VEIEX,316.90689449161397,VEURX,237.54176401227068,10580.255774381052
96,1996-02-15,15.84,0.0,10.54,0.0,14.23,0.0,11.64,0.0,11.97,0.0,VPACX,295.96348233390734,VEIEX,316.90689449161397,VEURX,237.54176401227068,10618.609763325912
97,1996-02-16,15.79,0.0,10.45,0.0,14.3,0.0,11.69,0.0,11.98,0.0,VPACX,295.96348233390734,VEIEX,316.90689449161397,VEURX,237.54176401227068,10653.204929868381
98,1996-02-20,15.62,0.0,10.26,0.0,14.12,0.0,11.52,0.0,11.94,0.0,VPACX,295.96348233390734,VEIEX,316.90689449161397,VEURX,237.54176401227068,10547.457344569744
99,1996-02-21,15.79,0.0,10.27,0.0,14.2,0.0,11.5,0.0,11.96,0.0,VPACX,295.96348233390734,VEIEX,316.90689449161397,VEURX,237.54176401227068,10566.87955393388
100,1996-02-22,16.040001,0.0,10.31,0.0,14.29,0.0,11.48,0.0,11.95,0.0,VPACX,295.96348233390734,VEIEX,316.90689449161397,VEURX,237.54176401227068,10579.169974103392
101,1996-02-23,16.049999,0.0,10.23,0.0,14.41,0.0,11.47,0.0,11.95,0.0,VUSTX,331.8378438289264,VEIEX,316.90689449161397,VEURX,237.54176401227068,10604.715350961525
102,1996-02-26,15.88,0.0,10.19,0.0,14.34,0.0,11.53,0.0,11.88,0.0,VUSTX,331.8378438289264,VEIEX,316.90689449161397,VEURX,237.54176401227068,10552.630431113095
103,1996-02-27,15.82,0.0,10.16,0.0,14.35,0.0,11.38,0.0,11.83,0.0,VUSTX,331.8378438289264,VEIEX,316.90689449161397,VEURX,237.54176401227068,10529.20536871377
104,1996-02-28,15.79,0.0,10.15,0.0,14.42,0.0,11.35,0.0,11.8,0.0,VUSTX,331.8378438289264,VEIEX,316.90689449161397,VEURX,237.54176401227068,10533.007706921591
105,1996-02-29,15.69,0.0,10.15,0.051,14.34,0.0,11.4,0.0,11.66,0.0,VUSTX,333.50520639397814,VEIEX,316.90689449161397,VEURX,237.54176401227068,10486.561130607059
106,1996-03-01,15.75,0.0,10.26,0.0,14.42,0.0,11.39,0.0,11.8,0.0,VUSTX,333.50520639397814,VEIEX,316.90689449161397,VEURX,237.54176401227068,10586.617009660204
107,1996-03-04,15.89,0.0,10.31,0.0,14.43,0.0,11.37,0.0,11.9,0.0,VUSTX,333.50520639397814,VEIEX,316.90689449161397,VEURX,237.54176401227068,10637.358377069188
108,1996-03-05,16.0,0.0,10.26,0.0,14.39,0.0,11.37,0.0,11.95,0.0,VUSTX,333.50520639397814,VEIEX,316.90689449161397,VEURX,237.54176401227068,10627.026790913578
109,1996-03-06,15.95,0.0,10.19,0.0,14.39,0.0,11.35,0.0,11.87,0.0,VUSTX,333.50520639397814,VEIEX,316.90689449161397,VEURX,237.54176401227068,10578.32887490667
110,1996-03-07,15.98,0.0,10.17,0.0,14.47,0.0,11.19,0.0,11.7,0.0,VUSTX,333.50520639397814,VEIEX,316.90689449161397,VEURX,237.54176401227068,10536.787939836198
111,1996-03-08,15.51,0.0,9.87,0.0,14.28,0.0,11.22,0.0,11.58,0.0,VUSTX,333.50520639397814,VUSTX,371.8117363944164,VEURX,237.54176401227068,10353.574615416679
112,1996-03-11,15.66,0.0,9.98,0.0,14.11,0.0,11.04,0.0,11.27,0.0,VUSTX,333.50520639397814,VUSTX,371.8117363944164,VEURX,237.54176401227068,10390.777379241317
113,1996-03-12,15.58,0.0,9.94,0.0,14.11,0.0,11.14,0.0,11.38,0.0,VUSTX,333.50520639397814,VUSTX,371.8117363944164,VEURX,237.54176401227068,10362.56470152978
114,1996-03-13,15.65,0.0,9.9,0.0,14.19,0.0,11.06,0.0,11.3,0.0,VUSTX,333.50520639397814,VUSTX,371.8117363944164,VEURX,237.54176401227068,10353.355364939227
115,1996-03-14,15.72,0.0,9.91,0.0,14.29,0.0,11.16,0.0,11.44,0.0,VUSTX,333.50520639397814,VUSTX,371.8117363944164,VEURX,237.54176401227068,10384.162710768338
116,1996-03-15,15.74,0.0,9.83,0.0,14.23,0.0,11.25,0.0,11.51,0.0,VUSTX,333.50520639397814,VUSTX,371.8117363944164,VEURX,237.54176401227068,10313.48484950453
117,1996-03-18,15.98,0.0,9.87,0.0,14.36,0.0,11.28,0.0,11.58,0.0,VUSTX,333.50520639397814,VUSTX,371.8117363944164,VEURX,237.54176401227068,10372.577956537662
118,1996-03-19,15.96,0.0,9.87,0.0,14.45,0.0,11.35,0.0,11.7,0.0,VUSTX,333.50520639397814,VUSTX,371.8117363944164,VEURX,237.54176401227068,10393.956715298766
119,1996-03-20,15.92,0.0,9.93,0.0,14.45,0.0,11.32,0.0,11.68,0.0,VUSTX,333.50520639397814,VUSTX,371.8117363944164,VEURX,237.54176401227068,10436.27573186607
120,1996-03-21,15.91,0.0,9.97,0.0,14.48,0.0,11.49,0.0,11.85,0.0,VUSTX,333.50520639397814,VUSTX,371.8117363944164,VEURX,237.54176401227068,10471.614662497974
121,1996-03-22,15.94,0.0,9.93,0.0,14.49,0.0,11.46,0.0,11.9,0.0,VPACX,288.9796421895465,VEIEX,310.2597094450887,VEURX,237.54176401227068,10445.77740242656
122,1996-03-25,15.9,0.0,10.01,0.0,14.49,0.0,11.61,0.0,11.93,0.0,VPACX,288.9796421895465,VEIEX,310.2597094450887,VEURX,237.54176401227068,10498.432140038345
123,1996-03-26,15.85,0.06,10.0,0.0,14.4,0.02,11.63,0.0,11.88,0.0,VPACX,288.9796421895465,VEIEX,310.2597094450887,VEURX,237.87168312895437,10472.070823929023
124,1996-03-27,15.8,0.0,9.89,0.0,14.4,0.0,11.68,0.0,11.85,0.0,VPACX,288.9796421895465,VEIEX,310.2597094450887,VEURX,237.87168312895437,10477.212014755147
125,1996-03-28,15.82,0.0,9.82,0.0,14.42,0.0,11.69,0.0,11.81,0.0,VPACX,288.9796421895465,VEIEX,310.2597094450887,VEURX,237.87168312895437,10472.448856461819
126,1996-03-29,15.78,0.0,9.88,0.069,14.52,0.0,11.75,0.0,11.83,0.0,VPACX,298.43347510624073,VEIEX,296.4153281908985,VEURX,241.50091821613836,10519.779997494987
127,1996-04-01,15.95,0.0,9.9,0.0,14.53,0.0,11.76,0.0,11.87,0.0,VPACX,298.43347510624073,VEIEX,296.4153281908985,VEURX,241.50091821613836,10537.035954555846
128,1996-04-02,15.99,0.0,9.95,0.0,14.57,0.0,11.78,0.0,11.95,0.0,VPACX,298.43347510624073,VEIEX,296.4153281908985,VEURX,241.50091821613836,10576.377887041888
129,1996-04-03,16.01,0.0,9.93,0.0,14.55,0.0,11.78,0.0,11.98,0.0,VPACX,298.43347510624073,VEIEX,296.4153281908985,VEURX,241.50091821613836,10580.440328523293
130,1996-04-04,16.02,0.0,9.89,0.0,14.61,0.0,11.75,0.0,12.01,0.0,VPACX,298.43347510624073,VEIEX,296.4153281908985,VEURX,241.50091821613836,10594.8698392088
131,1996-04-08,15.75,0.0,9.64,0.0,14.63,0.0,11.69,0.0,11.85,0.0,VPACX,298.43347510624073,VEIEX,296.4153281908985,VEURX,241.50091821613836,10534.367396556205
132,1996-04-09,15.74,0.0,9.7,0.0,14.55,0.0,11.74,0.0,11.84,0.0,VPACX,298.43347510624073,VEIEX,296.4153281908985,VEURX,241.50091821613836,10527.004843572318
133,1996-04-10,15.56,0.0,9.63,0.0,14.57,0.0,11.76,0.0,11.93,0.0,VPACX,298.43347510624073,VEIEX,296.4153281908985,VEURX,241.50091821613836,10564.480910975946
134,1996-04-11,15.47,0.0,9.58,0.0,14.47,0.0,11.75,0.0,11.9,0.0,VPACX,298.43347510624073,VEIEX,296.4153281908985,VEURX,241.50091821613836,10528.454024557543
135,1996-04-12,15.6,0.0,9.73,0.0,14.48,0.0,11.73,0.0,11.99,0.0,VPACX,298.43347510624073,VEIEX,296.4153281908985,VEURX,241.50091821613836,10551.57774377476
136,1996-04-15,15.73,0.0,9.76,0.0,14.52,0.0,11.83,0.0,12.05,0.0,VPACX,298.43347510624073,VEIEX,296.4153281908985,VEURX,241.50091821613836,10608.866047705484
137,1996-04-16,15.82,0.0,9.77,0.0,14.59,0.0,11.84,0.0,12.12,0.0,VPACX,298.43347510624073,VEIEX,296.4153281908985,VEURX,241.50091821613836,10649.504519705039
138,1996-04-17,15.74,0.0,9.71,0.0,14.55,0.0,11.8,0.0,12.15,0.0,VPACX,298.43347510624073,VEIEX,296.4153281908985,VEURX,241.50091821613836,10636.799603817872
139,1996-04-18,15.8,0.0,9.68,0.0,14.57,0.0,11.84,0.0,12.12,0.0,VPACX,298.43347510624073,VEIEX,296.4153281908985,VEURX,241.50091821613836,10644.674501340716
140,1996-04-19,15.85,0.0,9.73,0.0,14.74,0.0,11.93,0.0,12.19,0.0,VPACX,298.43347510624073,VEIEX,296.4153281908985,VEURX,241.50091821613836,10733.337743170383
141,1996-04-22,15.94,0.0,9.77,0.0,14.79,0.0,12.07,0.0,12.13,0.0,VPACX,298.43347510624073,VEIEX,296.4153281908985,VEURX,241.50091821613836,10769.40855590461
