,Date,VTSMX,VTSMX Div,VEURX,VEURX Div,VUSTX,VUSTX Div,VPACX,VPACX Div,VEIEX,VEIEX Div,Enter 1,Shares 1,Enter 2,Shares 2,Enter 3,Shares 3,Capital
94,1996-02-13,15.96,0.0,14.19,0.0,10.67,0.0,11.5,0.0,11.88,0.0,VPACX,305.7372275850433,VEIEX,306.619739210274,VEURX,244.27515856192295,10624.88511903974
95,1996-02-14,15.89,0.0,14.21,0.0,10.62,0.0,11.58,0.0,11.92,0.0,VPACX,305.7372275850433,VEIEX,306.619739210274,VEURX,244.27515856192295,10666.494389986192
96,1996-02-15,15.84,0.0,14.23,0.0,10.54,0.0,11.64,0.0,11.97,0.0,VPACX,305.7372275850433,VEIEX,306.619739210274,VEURX,244.27515856192295,10705.055113773047
97,1996-02-16,15.79,0.0,14.3,0.0,10.45,0.0,11.69,0.0,11.98,0.0,VPACX,305.7372275850433,VEIEX,306.619739210274,VEURX,244.27515856192295,10740.507433643737
98,1996-02-20,15.62,0.0,14.12,0.0,10.26,0.0,11.52,0.0,11.94,0.0,VPACX,305.7372275850433,VEIEX,306.619739210274,VEURX,244.27515856192295,10632.297786844721
99,1996-02-21,15.79,0.0,14.2,0.0,10.27,0.0,11.5,0.0,11.96,0.0,VPACX,305.7372275850433,VEIEX,306.619739210274,VEURX,244.27515856192295,10651.857449762181
100,1996-02-22,16.040001,0.0,14.29,0.0,10.31,0.0,11.48,0.0,11.95,0.0,VPACX,305.7372275850433,VEIEX,306.619739210274,VEURX,244.27515856192295,10664.66127208895
101,1996-02-23,16.049999,0.0,14.41,0.0,10.23,0.0,11.47,0.0,11.95,0.0,VPACX,305.7372275850433,VEIEX,306.619739210274,VEURX,244.27515856192295,10690.91691884053
102,1996-02-26,15.88,0.0,14.34,0.0,10.19,0.0,11.53,0.0,11.88,0.0,VPACX,305.7372275850433,VEIEX,306.619739210274,VEURX,244.27515856192295,10670.69850965158
103,1996-02-27,15.82,0.0,14.35,0.0,10.16,0.0,11.38,0.0,11.83,0.0,VPACX,305.7372275850433,VEIEX,306.619739210274,VEURX,244.27515856192295,10611.949690138928
104,1996-02-28,15.79,0.0,14.42,0.0,10.15,0.0,11.35,0.0,11.8,0.0,VPACX,305.7372275850433,VEIEX,306.619739210274,VEURX,244.27515856192295,10610.678242234404
105,1996-02-29,15.69,0.0,14.34,0.0,10.15,0.051,11.4,0.0,11.66,0.0,VPACX,305.7372275850433,VEIEX,306.619739210274,VEURX,244.27515856192295,10563.496327439263
106,1996-03-01,15.75,0.0,14.42,0.0,10.26,0.0,11.39,0.0,11.8,0.0,VPACX,305.7372275850433,VEIEX,306.619739210274,VEURX,244.27515856192295,10622.907731337806
107,1996-03-04,15.89,0.0,14.43,0.0,10.31,0.0,11.37,0.0,11.9,0.0,VPACX,305.7372275850433,VEIEX,306.619739210274,VEURX,244.27515856192295,10649.897712292752
108,1996-03-05,16.0,0.0,14.39,0.0,10.26,0.0,11.37,0.0,11.95,0.0,VPACX,305.7372275850433,VEIEX,306.619739210274,VEURX,244.27515856192295,10655.457692910788
109,1996-03-06,15.95,0.0,14.39,0.0,10.19,0.0,11.35,0.0,11.87,0.0,VPACX,305.7372275850433,VEIEX,306.619739210274,VEURX,244.27515856192295,10624.813369222265
110,1996-03-07,15.98,0.0,14.47,0.0,10.17,0.0,11.19,0.0,11.7,0.0,VPACX,305.7372275850433,VEIEX,306.619739210274,VEURX,244.27515856192295,10543.312069827865
111,1996-03-08,15.51,0.0,14.28,0.0,9.87,0.0,11.22,0.0,11.58,0.0,VPACX,305.7372275850433,VEIEX,306.619739210274,VEURX,244.27515856192295,10469.277537823418
112,1996-03-11,15.66,0.0,14.11,0.0,9.98,0.0,11.04,0.0,11.27,0.0,VPACX,305.7372275850433,VEIEX,306.619739210274,VEURX,244.27515856192295,10277.665940747398
113,1996-03-12,15.58,0.0,14.11,0.0,9.94,0.0,11.14,0.0,11.38,0.0,VPACX,305.7372275850433,VEIEX,306.619739210274,VEURX,244.27515856192295,10341.967834819034
114,1996-03-13,15.65,0.0,14.19,0.0,9.9,0.0,11.06,0.0,11.3,0.0,VPACX,305.7372275850433,VEIEX,306.619739210274,VEURX,244.27515856192295,10312.521290160363
115,1996-03-14,15.72,0.0,14.29,0.0,9.91,0.0,11.16,0.0,11.44,0.0,VPACX,305.7372275850433,VEIEX,306.619739210274,VEURX,244.27515856192295,10410.449292264497
116,1996-03-15,15.74,0.0,14.23,0.0,9.83,0.0,11.25,0.0,11.51,0.0,VPACX,305.7372275850433,VEIEX,306.619739210274,VEURX,244.27515856192295,10444.772514978155
117,1996-03-18,15.98,0.0,14.36,0.0,9.87,0.0,11.28,0.0,11.58,0.0,VPACX,305.7372275850433,VEIEX,306.619739210274,VEURX,244.27515856192295,10507.163784163475
118,1996-03-19,15.96,0.0,14.45,0.0,9.87,0.0,11.35,0.0,11.7,0.0,VPACX,305.7372275850433,VEIEX,306.619739210274,VEURX,244.27515856192295,10587.344523070233
119,1996-03-20,15.92,0.0,14.45,0.0,9.93,0.0,11.32,0.0,11.68,0.0,VPACX,305.7372275850433,VEIEX,306.619739210274,VEURX,244.27515856192295,10572.040011458477
120,1996-03-21,15.91,0.0,14.48,0.0,9.97,0.0,11.49,0.0,11.85,0.0,VPACX,305.7372275850433,VEIEX,306.619739210274,VEURX,244.27515856192295,10683.46895057054
121,1996-03-22,15.94,0.0,14.49,0.0,9.93,0.0,11.46,0.0,11.9,0.0,VPACX,305.7372275850433,VEIEX,306.619739210274,VEURX,244.27515856192295,10692.070572289122
122,1996-03-25,15.9,0.0,14.49,0.0,10.01,0.0,11.61,0.0,11.93,0.0,VPACX,305.7372275850433,VEIEX,306.619739210274,VEURX,244.27515856192295,10747.129748603185
123,1996-03-26,15.85,0.06,14.4,0.02,10.0,0.0,11.63,0.0,11.88,0.0,VPACX,305.7372275850433,VEIEX,306.619739210274,VEURX,244.61442961548119,10720.814245095038
124,1996-03-27,15.8,0.0,14.4,0.0,9.89,0.0,11.68,0.0,11.85,0.0,VPACX,305.7372275850433,VEIEX,306.619739210274,VEURX,244.61442961548119,10726.902514297983
125,1996-03-28,15.82,0.0,14.42,0.0,9.82,0.0,11.69,0.0,11.81,0.0,VPACX,305.7372275850433,VEIEX,306.619739210274,VEURX,244.61442961548119,10722.587385597732
126,1996-03-29,15.78,0.0,14.52,0.0,9.88,0.069,11.75,0.0,11.83,0.0,VPACX,305.5751902694635,VEIEX,303.50874773171563,VEURX,247.28019873734132,10771.525456998588
127,1996-04-01,15.95,0.0,14.53,0.0,9.9,0.0,11.76,0.0,11.87,0.0,VPACX,305.5751902694635,VEIEX,303.50874773171563,VEURX,247.28019873734132,10789.194360797925
128,1996-04-02,15.99,0.0,14.57,0.0,9.95,0.0,11.78,0.0,11.95,0.0,VPACX,305.5751902694635,VEIEX,303.50874773171563,VEURX,247.28019873734132,10829.477772371345
129,1996-04-03,16.01,0.0,14.55,0.0,9.93,0.0,11.78,0.0,11.98,0.0,VPACX,305.5751902694635,VEIEX,303.50874773171563,VEURX,247.28019873734132,10833.63743082855
130,1996-04-04,16.02,0.0,14.61,0.0,9.89,0.0,11.75,0.0,12.01,0.0,VPACX,305.5751902694635,VEIEX,303.50874773171563,VEURX,247.28019873734132,10848.412249476658
131,1996-04-08,15.75,0.0,14.63,0.0,9.64,0.0,11.69,0.0,11.85,0.0,VPACX,305.5751902694635,VEIEX,303.50874773171563,VEURX,247.28019873734132,10786.461942398162
132,1996-04-09,15.74,0.0,14.55,0.0,9.7,0.0,11.74,0.0,11.84,0.0,VPACX,305.5751902694635,VEIEX,303.50874773171563,VEURX,247.28019873734132,10778.92319853533
133,1996-04-10,15.56,0.0,14.57,0.0,9.63,0.0,11.76,0.0,11.93,0.0,VPACX,305.5751902694635,VEIEX,303.50874773171563,VEURX,247.28019873734132,10817.296093611321
134,1996-04-11,15.47,0.0,14.47,0.0,9.58,0.0,11.75,0.0,11.9,0.0,VPACX,305.5751902694635,VEIEX,303.50874773171563,VEURX,247.28019873734132,10780.407059402942
135,1996-04-12,15.6,0.0,14.48,0.0,9.73,0.0,11.73,0.0,11.99,0.0,VPACX,305.5751902694635,VEIEX,303.50874773171563,VEURX,247.28019873734132,10804.08414488078
136,1996-04-15,15.73,0.0,14.52,0.0,9.76,0.0,11.83,0.0,12.05,0.0,VPACX,305.5751902694635,VEIEX,303.50874773171563,VEURX,247.28019873734132,10862.743396721124
137,1996-04-16,15.82,0.0,14.59,0.0,9.77,0.0,11.84,0.0,12.12,0.0,VPACX,305.5751902694635,VEIEX,303.50874773171563,VEURX,247.28019873734132,10904.354374876651
138,1996-04-17,15.74,0.0,14.55,0.0,9.71,0.0,11.8,0.0,12.15,0.0,VPACX,305.5751902694635,VEIEX,303.50874773171563,VEURX,247.28019873734132,10891.34542174833
139,1996-04-18,15.8,0.0,14.57,0.0,9.68,0.0,11.84,0.0,12.12,0.0,VPACX,305.5751902694635,VEIEX,303.50874773171563,VEURX,247.28019873734132,10899.408770901904
140,1996-04-19,15.85,0.0,14.74,0.0,9.73,0.0,11.93,0.0,12.19,0.0,VPACX,305.5751902694635,VEIEX,303.50874773171563,VEURX,247.28019873734132,10990.193784152723
141,1996-04-22,15.94,0.0,14.79,0.0,9.77,0.0,12.07,0.0,12.13,0.0,VPACX,305.5751902694635,VEIEX,303.50874773171563,VEURX,247.28019873734132,11027.127795863415
