,Date,Ticker,Close,Position
142,1996-01-23,VUSTX,10.64,1
143,1996-01-24,VUSTX,10.71,1
144,1996-01-25,VUSTX,10.61,1
145,1996-01-26,VUSTX,10.69,1
146,1996-01-29,VUSTX,10.64,1
147,1996-01-30,VUSTX,10.7,1
148,1996-01-31,VUSTX,10.73,1
149,1996-02-01,VUSTX,10.67,1
150,1996-02-02,VUSTX,10.6,1
151,1996-02-05,VUSTX,10.59,1
152,1996-02-06,VUSTX,10.61,1
153,1996-02-07,VUSTX,10.6,1
154,1996-02-08,VUSTX,10.59,1
155,1996-02-09,VUSTX,10.6,1
156,1996-02-12,VUSTX,10.66,1
157,1996-02-13,VUSTX,10.67,1
158,1996-02-14,VUSTX,10.62,1
159,1996-02-15,VUSTX,10.54,1
160,1996-02-16,VUSTX,10.45,1
161,1996-02-20,VUSTX,10.26,1
162,1996-02-21,VUSTX,10.27,1
163,1996-02-22,VUSTX,10.31,1
164,1996-02-23,VUSTX,10.23,1
165,1996-02-26,VUSTX,10.19,1
166,1996-02-27,VUSTX,10.16,1
167,1996-02-28,VUSTX,10.15,1
168,1996-02-29,VUSTX,10.15,1
169,1996-03-01,VUSTX,10.26,1
170,1996-03-04,VUSTX,10.31,1
171,1996-03-05,VUSTX,10.26,1
172,1996-03-06,VUSTX,10.19,1
173,1996-03-07,VUSTX,10.17,1
174,1996-03-08,VUSTX,9.87,1
175,1996-03-11,VUSTX,9.98,1
176,1996-03-12,VUSTX,9.94,1
177,1996-03-13,VUSTX,9.9,1
178,1996-03-14,VUSTX,9.91,1
179,1996-03-15,VUSTX,9.83,1
180,1996-03-18,VUSTX,9.87,1
181,1996-03-19,VUSTX,9.87,1
182,1996-03-20,VUSTX,9.93,1
183,1996-03-21,VUSTX,9.97,1
184,1996-03-22,VUSTX,9.93,1
185,1996-03-25,VUSTX,10.01,1
186,1996-03-26,VUSTX,10.0,1
187,1996-03-27,VUSTX,9.89,1
188,1996-03-28,VUSTX,9.82,1
189,1995-12-29,VUSTX,10.79,2
190,1996-01-02,VUSTX,10.77,2
191,1996-01-03,VUSTX,10.79,2
192,1996-01-04,VUSTX,10.71,2
193,1996-01-05,VUSTX,10.68,2
194,1996-01-08,VUSTX,10.69,2
195,1996-01-09,VUSTX,10.66,2
196,1996-01-10,VUSTX,10.55,2
197,1996-01-11,VUSTX,10.55,2
198,1996-01-12,VUSTX,10.57,2
199,1996-01-15,VUSTX,10.57,2
200,1996-01-16,VUSTX,10.65,2
201,1996-01-17,VUSTX,10.73,2
202,1996-01-18,VUSTX,10.76,2
203,1996-01-19,VUSTX,10.78,2
204,1996-01-22,VUSTX,10.69,2
205,1996-01-23,VUSTX,10.64,2
206,1996-01-24,VUSTX,10.71,2
207,1996-01-25,VUSTX,10.61,2
208,1996-01-26,VUSTX,10.69,2
209,1996-01-29,VUSTX,10.64,2
210,1996-01-30,VUSTX,10.7,2
211,1996-01-31,VUSTX,10.73,2
212,1996-02-01,VUSTX,10.67,2
213,1996-02-02,VUSTX,10.6,2
214,1996-02-05,VUSTX,10.59,2
215,1996-02-06,VUSTX,10.61,2
216,1996-02-07,VUSTX,10.6,2
217,1996-02-08,VUSTX,10.59,2
218,1996-02-09,VUSTX,10.6,2
219,1996-02-12,VUSTX,10.66,2
220,1996-02-13,VUSTX,10.67,2
221,1996-02-14,VUSTX,10.62,2
222,1996-02-15,VUSTX,10.54,2
223,1996-02-16,VUSTX,10.45,2
224,1996-02-20,VUSTX,10.26,2
225,1996-02-21,VUSTX,10.27,2
226,1996-02-22,VUSTX,10.31,2
227,1996-02-23,VUSTX,10.23,2
228,1996-02-26,VUSTX,10.19,2
229,1996-02-27,VUSTX,10.16,2
230,1996-02-28,VUSTX,10.15,2
231,1996-02-29,VUSTX,10.15,2
232,1996-03-01,VUSTX,10.26,2
233,1996-03-04,VUSTX,10.31,2
234,1996-03-05,VUSTX,10.26,2
235,1996-03-06,VUSTX,10.19,2
236,1996-03-07,VUSTX,10.17,2
237,1996-03-08,VUSTX,9.87,2
238,1996-03-11,VUSTX,9.98,2
239,1996-03-12,VUSTX,9.94,2
240,1996-03-13,VUSTX,9.9,2
241,1996-03-14,VUSTX,9.91,2
242,1996-03-15,VUSTX,9.83,2
243,1996-03-18,VUSTX,9.87,2
244,1996-03-19,VUSTX,9.87,2
245,1996-03-20,VUSTX,9.93,2
246,1996-03-21,VUSTX,9.97,2
247,1996-03-22,VUSTX,9.93,2
248,1996-03-25,VUSTX,10.01,2
249,1996-03-26,VUSTX,10.0,2
250,1996-03-27,VUSTX,9.89,2
251,1996-03-28,VUSTX,9.82,2
252,1996-03-29,VUSTX,9.88,1
253,1996-04-01,VUSTX,9.9,1
254,1996-04-02,VUSTX,9.95,1
255,1996-04-03,VUSTX,9.93,1
256,1996-04-04,VTSMX,16.02,1
257,1996-04-08,VTSMX,15.75,1
258,1996-04-09,VTSMX,15.74,1
259,1996-04-10,VTSMX,15.56,1
260,1996-04-11,VTSMX,15.47,1
261,1996-04-12,VUSTX,9.73,1
262,1996-04-15,VUSTX,9.76,1
263,1996-04-16,VUSTX,9.77,1
264,1996-04-17,VUSTX,9.71,1
265,1996-04-18,VUSTX,9.68,1
266,1996-04-19,VTSMX,15.85,1
267,1996-04-22,VTSMX,15.94,1
268,1996-04-23,VTSMX,16.040001,1
269,1996-04-24,VTSMX,16.040001,1
270,1996-04-25,VTSMX,16.110001,1
271,1996-04-26,VTSMX,16.139999,1
272,1996-04-29,VTSMX,16.16,1
273,1996-04-30,VTSMX,16.16,1
274,1996-05-01,VTSMX,16.200001,1
275,1996-05-02,VTSMX,15.95,1
276,1996-05-03,VTSMX,15.92,1
277,1996-05-06,VTSMX,15.9,1
278,1996-05-07,VTSMX,15.84,1
279,1996-05-08,VTSMX,15.94,1
280,1996-05-09,VTSMX,15.98,1
281,1996-05-10,VTSMX,16.15,1
282,1996-05-13,VTSMX,16.370001000000002,1
283,1996-05-14,VTSMX,16.48,1
284,1996-05-15,VTSMX,16.48,1
285,1996-05-16,VTSMX,16.49,1
286,1996-05-17,VTSMX,16.58,1
287,1996-05-20,VTSMX,16.68,1
288,1996-05-21,VTSMX,16.67,1
289,1996-05-22,VTSMX,16.780001000000002,1
290,1996-05-23,VTSMX,16.74,1
291,1996-05-24,VTSMX,16.780001000000002,1
292,1996-05-28,VTSMX,16.629998999999998,1
293,1996-05-29,VTSMX,16.530001000000002,1
294,1996-05-30,VTSMX,16.620001000000002,1
295,1996-05-31,VTSMX,16.59,1
296,1996-06-03,VTSMX,16.549999,1
297,1996-06-04,VTSMX,16.66,1
298,1996-06-05,VTSMX,16.790001,1
299,1996-06-06,VTSMX,16.66,1
300,1996-06-07,VTSMX,16.629998999999998,1
301,1996-06-10,VTSMX,16.620001000000002,1
302,1996-06-11,VTSMX,16.6,1
303,1996-06-12,VTSMX,16.59,1
304,1996-06-13,VTSMX,16.540001,1
305,1996-06-14,VUSTX,9.45,1
306,1996-06-17,VUSTX,9.5,1
307,1996-06-18,VUSTX,9.48,1
308,1996-06-19,VUSTX,9.45,1
309,1996-06-20,VUSTX,9.46,1
310,1996-06-21,VUSTX,9.47,1
311,1996-06-24,VUSTX,9.48,1
312,1996-06-25,VUSTX,9.52,1
313,1996-06-26,VUSTX,9.53,1
314,1996-06-27,VUSTX,9.59,1
315,1996-03-29,VEIEX,11.83,2
316,1996-04-01,VEIEX,11.87,2
317,1996-04-02,VEIEX,11.95,2
318,1996-04-03,VEIEX,11.98,2
319,1996-04-04,VEIEX,12.01,2
320,1996-04-08,VEIEX,11.85,2
321,1996-04-09,VEIEX,11.84,2
322,1996-04-10,VEIEX,11.93,2
323,1996-04-11,VEIEX,11.9,2
324,1996-04-12,VEIEX,11.99,2
325,1996-04-15,VEIEX,12.05,2
326,1996-04-16,VEIEX,12.12,2
327,1996-04-17,VEIEX,12.15,2
328,1996-04-18,VEIEX,12.12,2
329,1996-04-19,VEIEX,12.19,2
330,1996-04-22,VEIEX,12.13,2
331,1996-04-23,VEIEX,12.1,2
332,1996-04-24,VEIEX,12.1,2
333,1996-04-25,VEIEX,12.06,2
334,1996-04-26,VEIEX,12.09,2
335,1996-04-29,VEIEX,12.07,2
336,1996-04-30,VEIEX,12.15,2
337,1996-05-01,VEIEX,12.16,2
338,1996-05-02,VEIEX,12.17,2
339,1996-05-03,VEIEX,12.08,2
340,1996-05-06,VEIEX,12.02,2
341,1996-05-07,VEIEX,12.11,2
342,1996-05-08,VEIEX,12.12,2
343,1996-05-09,VEIEX,12.14,2
344,1996-05-10,VEIEX,12.2,2
345,1996-05-13,VEIEX,12.27,2
346,1996-05-14,VEIEX,12.28,2
347,1996-05-15,VEIEX,12.27,2
348,1996-05-16,VEIEX,12.22,2
349,1996-05-17,VEIEX,12.28,2
350,1996-05-20,VEIEX,12.3,2
351,1996-05-21,VEIEX,12.31,2
352,1996-05-22,VEIEX,12.31,2
353,1996-05-23,VEIEX,12.24,2
354,1996-05-24,VEIEX,12.29,2
355,1996-05-28,VEIEX,12.33,2
356,1996-05-29,VEIEX,12.29,2
357,1996-05-30,VEIEX,12.32,2
358,1996-05-31,VEIEX,12.33,2
359,1996-06-03,VEIEX,12.25,2
360,1996-06-04,VEIEX,12.27,2
361,1996-06-05,VEIEX,12.28,2
362,1996-06-06,VEIEX,12.32,2
363,1996-06-07,VEIEX,12.29,2
364,1996-06-10,VEIEX,12.27,2
365,1996-06-11,VEIEX,12.15,2
366,1996-06-12,VEIEX,12.15,2
367,1996-06-13,VEIEX,12.08,2
368,1996-06-14,VUSTX,9.45,2
369,1996-06-17,VUSTX,9.5,2
370,1996-06-18,VUSTX,9.48,2
371,1996-06-19,VUSTX,9.45,2
372,1996-06-20,VUSTX,9.46,2
373,1996-06-21,VUSTX,9.47,2
374,1996-06-24,VUSTX,9.48,2
375,1996-06-25,VUSTX,9.52,2
376,1996-06-26,VUSTX,9.53,2
377,1996-06-27,VUSTX,9.59,2
378,1996-06-28,VEIEX,12.33,1
379,1996-07-01,VEIEX,12.33,1
380,1996-07-02,VEIEX,12.37,1
381,1996-07-03,VEIEX,12.4,1
382,1996-07-05,VEIEX,12.36,1
383,1996-07-08,VEIEX,12.18,1
384,1996-07-09,VEIEX,12.24,1
385,1996-07-10,VEIEX,12.22,1
386,1996-07-11,VEIEX,12.16,1
387,1996-07-12,VUSTX,9.58,1
388,1996-07-15,VUSTX,9.53,1
389,1996-07-16,VUSTX,9.58,1
390,1996-07-17,VUSTX,9.58,1
391,1996-07-18,VUSTX,9.68,1
392,1996-07-19,VUSTX,9.64,1
393,1996-07-22,VUSTX,9.59,1
394,1996-07-23,VUSTX,9.63,1
395,1996-07-24,VUSTX,9.57,1
396,1996-07-25,VUSTX,9.58,1
397,1996-07-26,VUSTX,9.6,1
398,1996-07-29,VUSTX,9.53,1
399,1996-07-30,VUSTX,9.57,1
400,1996-07-31,VUSTX,9.64,1
401,1996-08-01,VUSTX,9.77,1
402,1996-08-02,VUSTX,9.87,1
403,1996-08-05,VUSTX,9.86,1
404,1996-08-06,VUSTX,9.85,1
405,1996-08-07,VUSTX,9.85,1
406,1996-08-08,VUSTX,9.83,1
407,1996-08-09,VUSTX,9.83,1
408,1996-08-12,VUSTX,9.89,1
409,1996-08-13,VUSTX,9.8,1
410,1996-08-14,VUSTX,9.8,1
411,1996-08-15,VUSTX,9.77,1
412,1996-08-16,VUSTX,9.8,1
413,1996-08-19,VUSTX,9.79,1
414,1996-08-20,VUSTX,9.79,1
415,1996-08-21,VUSTX,9.75,1
416,1996-08-22,VUSTX,9.74,1
417,1996-08-23,VEIEX,11.84,1
418,1996-08-26,VEIEX,11.82,1
419,1996-08-27,VEIEX,11.87,1
420,1996-08-28,VEIEX,11.92,1
421,1996-08-29,VEIEX,11.88,1
422,1996-08-30,VEIEX,11.86,1
423,1996-09-03,VEIEX,11.74,1
424,1996-09-04,VEIEX,11.83,1
425,1996-09-05,VEIEX,11.79,1
426,1996-09-06,VUSTX,9.46,1
427,1996-09-09,VUSTX,9.5,1
428,1996-09-10,VUSTX,9.46,1
429,1996-09-11,VUSTX,9.46,1
430,1996-09-12,VUSTX,9.51,1
431,1996-09-13,VEIEX,11.95,1
432,1996-09-16,VEIEX,12.09,1
433,1996-09-17,VEIEX,12.15,1
434,1996-09-18,VEIEX,12.13,1
435,1996-09-19,VEIEX,12.15,1
436,1996-09-20,VEIEX,12.13,1
437,1996-09-23,VEIEX,12.08,1
438,1996-09-24,VEIEX,12.07,1
439,1996-09-25,VEIEX,12.09,1
440,1996-09-26,VEIEX,12.06,1
441,1996-09-27,VEIEX,12.07,1
442,1996-06-28,VUSTX,9.7,2
443,1996-07-01,VUSTX,9.69,2
444,1996-07-02,VUSTX,9.65,2
445,1996-07-03,VUSTX,9.68,2
446,1996-07-05,VUSTX,9.41,2
447,1996-07-08,VUSTX,9.41,2
448,1996-07-09,VUSTX,9.45,2
449,1996-07-10,VUSTX,9.5,2
450,1996-07-11,VUSTX,9.53,2
451,1996-07-12,VUSTX,9.58,2
452,1996-07-15,VUSTX,9.53,2
453,1996-07-16,VUSTX,9.58,2
454,1996-07-17,VUSTX,9.58,2
455,1996-07-18,VUSTX,9.68,2
456,1996-07-19,VUSTX,9.64,2
457,1996-07-22,VUSTX,9.59,2
458,1996-07-23,VUSTX,9.63,2
459,1996-07-24,VUSTX,9.57,2
460,1996-07-25,VUSTX,9.58,2
461,1996-07-26,VUSTX,9.6,2
462,1996-07-29,VUSTX,9.53,2
463,1996-07-30,VUSTX,9.57,2
464,1996-07-31,VUSTX,9.64,2
465,1996-08-01,VUSTX,9.77,2
466,1996-08-02,VTSMX,16.049999,2
467,1996-08-05,VTSMX,16.0,2
468,1996-08-06,VTSMX,16.049999,2
469,1996-08-07,VTSMX,16.110001,2
470,1996-08-08,VTSMX,16.09,2
471,1996-08-09,VTSMX,16.049999,2
472,1996-08-12,VTSMX,16.139999,2
473,1996-08-13,VTSMX,16.01,2
474,1996-08-14,VTSMX,16.08,2
475,1996-08-15,VTSMX,16.1,2
476,1996-08-16,VTSMX,16.16,2
477,1996-08-19,VTSMX,16.18,2
478,1996-08-20,VTSMX,16.16,2
479,1996-08-21,VTSMX,16.139999,2
480,1996-08-22,VTSMX,16.290001,2
481,1996-08-23,VTSMX,16.23,2
482,1996-08-26,VTSMX,16.17,2
483,1996-08-27,VTSMX,16.24,2
484,1996-08-28,VTSMX,16.24,2
485,1996-08-29,VTSMX,16.1,2
486,1996-08-30,VUSTX,9.46,2
487,1996-09-03,VUSTX,9.51,2
488,1996-09-04,VUSTX,9.49,2
489,1996-09-05,VUSTX,9.42,2
490,1996-09-06,VUSTX,9.46,2
491,1996-09-09,VUSTX,9.5,2
492,1996-09-10,VUSTX,9.46,2
493,1996-09-11,VUSTX,9.46,2
494,1996-09-12,VUSTX,9.51,2
495,1996-09-13,VTSMX,16.620001000000002,2
496,1996-09-16,VTSMX,16.700001,2
497,1996-09-17,VTSMX,16.690001000000002,2
498,1996-09-18,VTSMX,16.65,2
499,1996-09-19,VTSMX,16.690001000000002,2
500,1996-09-20,VTSMX,16.77,2
501,1996-09-23,VTSMX,16.75,2
502,1996-09-24,VTSMX,16.74,2
503,1996-09-25,VTSMX,16.709999,2
504,1996-09-26,VTSMX,16.74,2
505,1996-09-27,VTSMX,16.76,2
506,1996-09-30,VEURX,15.54,1
507,1996-10-01,VEURX,15.6,1
508,1996-10-02,VEURX,15.71,1
509,1996-10-03,VEURX,15.68,1
510,1996-10-04,VEURX,15.74,1
511,1996-10-07,VEURX,15.78,1
512,1996-10-08,VEURX,15.83,1
513,1996-10-09,VEURX,15.76,1
514,1996-10-10,VEURX,15.69,1
515,1996-10-11,VEURX,15.77,1
516,1996-10-14,VEURX,15.83,1
517,1996-10-15,VEURX,15.88,1
518,1996-10-16,VEURX,15.81,1
519,1996-10-17,VEURX,15.82,1
520,1996-10-18,VEURX,15.93,1
521,1996-10-21,VEURX,15.98,1
522,1996-10-22,VEURX,15.98,1
523,1996-10-23,VEURX,15.9,1
524,1996-10-24,VEURX,15.85,1
525,1996-10-25,VEURX,15.91,1
526,1996-10-28,VEURX,15.99,1
527,1996-10-29,VEURX,15.89,1
528,1996-10-30,VEURX,15.91,1
529,1996-10-31,VEURX,15.88,1
530,1996-11-01,VEURX,15.86,1
531,1996-11-04,VEURX,15.89,1
532,1996-11-05,VEURX,15.96,1
533,1996-11-06,VEURX,16.07,1
534,1996-11-07,VEURX,16.059998999999998,1
535,1996-11-08,VEURX,16.1,1
536,1996-11-11,VEURX,16.16,1
537,1996-11-12,VEURX,16.24,1
538,1996-11-13,VEURX,16.23,1
539,1996-11-14,VEURX,16.309998999999998,1
540,1996-11-15,VEURX,16.450001,1
541,1996-11-18,VEURX,16.48,1
542,1996-11-19,VEURX,16.540001,1
543,1996-11-20,VEURX,16.559998999999998,1
544,1996-11-21,VEURX,16.57,1
545,1996-11-22,VEURX,16.67,1
546,1996-11-25,VEURX,16.66,1
547,1996-11-26,VEURX,16.610001,1
548,1996-11-27,VEURX,16.530001000000002,1
549,1996-11-29,VEURX,16.66,1
550,1996-12-02,VEURX,16.610001,1
551,1996-12-03,VEURX,16.51,1
552,1996-12-04,VEURX,16.379998999999998,1
553,1996-12-05,VEURX,16.42,1
554,1996-12-06,VUSTX,10.08,1
555,1996-12-09,VUSTX,10.13,1
556,1996-12-10,VUSTX,10.12,1
557,1996-12-11,VUSTX,9.99,1
558,1996-12-12,VUSTX,9.96,1
559,1996-12-13,VUSTX,10.03,1
560,1996-12-16,VUSTX,9.97,1
561,1996-12-17,VUSTX,9.94,1
562,1996-12-18,VUSTX,9.91,1
563,1996-12-19,VUSTX,10.01,1
564,1996-12-20,VEURX,16.549999,1
565,1996-12-23,VEURX,16.58,1
566,1996-12-24,VEURX,16.57,1
567,1996-12-26,VEURX,16.59,1
568,1996-12-27,VUSTX,10.08,1
569,1996-12-30,VUSTX,10.07,1
570,1996-09-30,VTSMX,16.790001,2
571,1996-10-01,VTSMX,16.799999,2
572,1996-10-02,VTSMX,16.92,2
573,1996-10-03,VTSMX,16.91,2
574,1996-10-04,VTSMX,17.09,2
575,1996-10-07,VTSMX,17.120001000000002,2
576,1996-10-08,VTSMX,17.049999,2
577,1996-10-09,VTSMX,16.969998999999998,2
578,1996-10-10,VTSMX,16.93,2
579,1996-10-11,VTSMX,17.059998999999998,2
580,1996-10-14,VTSMX,17.129998999999998,2
581,1996-10-15,VTSMX,17.110001,2
582,1996-10-16,VTSMX,17.129998999999998,2
583,1996-10-17,VTSMX,17.18,2
584,1996-10-18,VTSMX,17.24,2
585,1996-10-21,VTSMX,17.200001,2
586,1996-10-22,VTSMX,17.09,2
587,1996-10-23,VTSMX,17.09,2
588,1996-10-24,VTSMX,17.01,2
589,1996-10-25,VTSMX,16.98,2
590,1996-10-28,VTSMX,16.879998999999998,2
591,1996-10-29,VTSMX,16.93,2
592,1996-10-30,VTSMX,16.92,2
593,1996-10-31,VTSMX,17.030001000000002,2
594,1996-11-01,VUSTX,9.97,2
595,1996-11-04,VUSTX,9.99,2
596,1996-11-05,VUSTX,10.06,2
597,1996-11-06,VUSTX,10.04,2
598,1996-11-07,VUSTX,10.1,2
599,1996-11-08,VTSMX,17.59,2
600,1996-11-11,VTSMX,17.620001000000002,2
601,1996-11-12,VTSMX,17.59,2
602,1996-11-13,VTSMX,17.620001000000002,2
603,1996-11-14,VTSMX,17.73,2
604,1996-11-15,VTSMX,17.75,2
605,1996-11-18,VTSMX,17.73,2
606,1996-11-19,VTSMX,17.83,2
607,1996-11-20,VTSMX,17.879998999999998,2
608,1996-11-21,VTSMX,17.84,2
609,1996-11-22,VTSMX,17.98,2
610,1996-11-25,VTSMX,18.17,2
611,1996-11-26,VTSMX,18.129998999999998,2
612,1996-11-27,VTSMX,18.139999,2
613,1996-11-29,VTSMX,18.190001000000002,2
614,1996-12-02,VTSMX,18.200001,2
615,1996-12-03,VTSMX,18.08,2
616,1996-12-04,VTSMX,18.02,2
617,1996-12-05,VTSMX,18.01,2
618,1996-12-06,VTSMX,17.879998999999998,2
619,1996-12-09,VTSMX,18.129998999999998,2
620,1996-12-10,VTSMX,18.09,2
621,1996-12-11,VTSMX,17.92,2
622,1996-12-12,VTSMX,17.700001,2
623,1996-12-13,VUSTX,10.03,2
624,1996-12-16,VUSTX,9.97,2
625,1996-12-17,VUSTX,9.94,2
626,1996-12-18,VUSTX,9.91,2
627,1996-12-19,VUSTX,10.01,2
628,1996-12-20,VUSTX,10.02,2
629,1996-12-23,VUSTX,10.03,2
630,1996-12-24,VUSTX,10.02,2
631,1996-12-26,VUSTX,10.02,2
632,1996-12-27,VTSMX,18.01,2
633,1996-12-30,VTSMX,17.969998999999998,2
634,1996-12-31,VEURX,16.57,1
635,1997-01-02,VEURX,16.290001,1
636,1997-01-03,VUSTX,9.86,1
637,1997-01-06,VUSTX,9.84,1
638,1997-01-07,VUSTX,9.81,1
639,1997-01-08,VUSTX,9.78,1
640,1997-01-09,VUSTX,9.85,1
641,1997-01-10,VUSTX,9.75,1
642,1997-01-13,VUSTX,9.76,1
643,1997-01-14,VUSTX,9.84,1
644,1997-01-15,VUSTX,9.83,1
645,1997-01-16,VUSTX,9.79,1
646,1997-01-17,VEURX,16.68,1
647,1997-01-20,VEURX,16.57,1
648,1997-01-21,VEURX,16.52,1
649,1997-01-22,VEURX,16.559998999999998,1
650,1997-01-23,VEURX,16.610001,1
651,1997-01-24,VEURX,16.5,1
652,1997-01-27,VEURX,16.4,1
653,1997-01-28,VEURX,16.370001000000002,1
654,1997-01-29,VEURX,16.33,1
655,1997-01-30,VEURX,16.440001000000002,1
656,1997-01-31,VEURX,16.6,1
657,1997-02-03,VEURX,16.58,1
658,1997-02-04,VEURX,16.620001000000002,1
659,1997-02-05,VEURX,16.77,1
