,Date,VTSMX,VTSMX Div,VUSTX,VUSTX Div,VPACX,VPACX Div,VEIEX,VEIEX Div,VEURX,VEURX Div,Enter 1,Shares 1,Enter 2,Shares 2,Enter 3,Shares 3,Capital
0,1995-09-29,14.57,0.0,10.34,0.055,11.09,0.0,10.93,0.0,13.95,0.0,VTSMX,228.78059940517045,VUSTX,322.3726627981947,VUSTX,322.3726627981947,10000.0
1,1995-10-02,14.49,0.0,10.36,0.0,10.8,0.0,10.79,0.0,13.95,0.0,VTSMX,228.78059940517045,VUSTX,322.3726627981947,VUSTX,322.3726627981947,9994.592458559513
2,1995-10-03,14.47,0.0,10.39,0.0,10.9,0.0,10.74,0.0,13.89,0.0,VTSMX,228.78059940517045,VUSTX,322.3726627981947,VUSTX,322.3726627981947,10009.359206339304
3,1995-10-04,14.41,0.0,10.43,0.0,10.96,0.0,10.79,0.0,13.93,0.0,VTSMX,228.78059940517045,VUSTX,322.3726627981947,VUSTX,322.3726627981947,10021.422183398847
4,1995-10-05,14.45,0.0,10.44,0.0,11.04,0.0,10.86,0.0,13.94,0.0,VTSMX,228.78059940517045,VUSTX,322.3726627981947,VUSTX,322.3726627981947,10037.020860631019
5,1995-10-06,14.46,0.0,10.45,0.0,11.08,0.0,10.9,0.0,13.85,0.0,VUSTX,316.57104951184357,VUSTX,322.3726627981947,VUSTX,322.3726627981947,10045.756119881033
6,1995-10-09,14.32,0.0,10.46,0.0,11.0,0.0,10.83,0.0,13.88,0.0,VUSTX,316.57104951184357,VUSTX,322.3726627981947,VUSTX,322.3726627981947,10055.369283632117
7,1995-10-10,14.28,0.0,10.45,0.0,10.95,0.0,10.72,0.0,13.68,0.0,VUSTX,316.57104951184357,VUSTX,322.3726627981947,VUSTX,322.3726627981947,10045.756119881033
8,1995-10-11,14.37,0.0,10.45,0.0,10.75,0.0,10.73,0.0,13.7,0.0,VUSTX,316.57104951184357,VUSTX,322.3726627981947,VUSTX,322.3726627981947,10045.756119881033
9,1995-10-12,14.47,0.0,10.49,0.0,10.8,0.0,10.73,0.0,13.83,0.0,VUSTX,316.57104951184357,VUSTX,322.3726627981947,VUSTX,322.3726627981947,10084.208774885365
10,1995-10-13,14.52,0.0,10.61,0.0,10.79,0.0,10.74,0.0,13.94,0.0,VUSTX,316.57104951184357,VUSTX,322.3726627981947,VUSTX,322.3726627981947,10199.566739898351
11,1995-10-16,14.49,0.0,10.58,0.0,10.86,0.0,10.8,0.0,13.92,0.0,VUSTX,316.57104951184357,VUSTX,322.3726627981947,VUSTX,322.3726627981947,10170.727248645106
12,1995-10-17,14.58,0.0,10.6,0.0,10.84,0.0,10.8,0.0,13.9,0.0,VUSTX,316.57104951184357,VUSTX,322.3726627981947,VUSTX,322.3726627981947,10189.953576147269
13,1995-10-18,14.61,0.0,10.58,0.0,10.77,0.0,10.78,0.0,13.91,0.0,VUSTX,316.57104951184357,VUSTX,322.3726627981947,VUSTX,322.3726627981947,10170.727248645106
14,1995-10-19,14.66,0.0,10.6,0.0,10.83,0.0,10.8,0.0,13.88,0.0,VUSTX,316.57104951184357,VUSTX,322.3726627981947,VUSTX,322.3726627981947,10189.953576147269
15,1995-10-20,14.58,0.0,10.54,0.0,10.96,0.0,10.82,0.0,13.89,0.0,VTSMX,228.8517737897689,VUSTX,322.3726627981947,VUSTX,322.3726627981947,10132.274593640775
16,1995-10-23,14.52,0.0,10.52,0.0,10.99,0.0,10.76,0.0,13.75,0.0,VTSMX,228.8517737897689,VUSTX,322.3726627981947,VUSTX,322.3726627981947,10105.648580701461
17,1995-10-24,14.54,0.0,10.59,0.0,10.87,0.0,10.68,0.0,13.79,0.0,VTSMX,228.8517737897689,VUSTX,322.3726627981947,VUSTX,322.3726627981947,10155.357788969002
18,1995-10-25,14.42,0.0,10.59,0.0,10.75,0.0,10.57,0.0,13.84,0.0,VTSMX,228.8517737897689,VUSTX,322.3726627981947,VUSTX,322.3726627981947,10127.895576114232
19,1995-10-26,14.28,0.0,10.53,0.0,10.6,0.0,10.41,0.0,13.72,0.0,VTSMX,228.8517737897689,VUSTX,322.3726627981947,VUSTX,322.3726627981947,10057.17160824788
20,1995-10-27,14.34,0.0,10.55,0.0,10.42,0.0,10.43,0.0,13.64,0.0,VUSTX,311.06487546400814,VUSTX,322.3726627981947,VUSTX,322.3726627981947,10083.797621187194
21,1995-10-30,14.44,0.0,10.56,0.0,10.5,0.0,10.46,0.0,13.78,0.0,VUSTX,311.06487546400814,VUSTX,322.3726627981947,VUSTX,322.3726627981947,10093.3557231978
22,1995-10-31,14.4,0.0,10.59,0.057,10.55,0.0,10.46,0.0,13.87,0.0,VUSTX,312.7391623291119,VUSTX,324.10781310787337,VUSTX,324.10781310787337,10176.511210690052
23,1995-11-01,14.47,0.0,10.63,0.0,10.44,0.0,10.36,0.0,13.83,0.0,VUSTX,312.7391623291119,VUSTX,324.10781310787337,VUSTX,324.10781310787337,10214.949402231849
24,1995-11-02,14.62,0.0,10.67,0.0,10.56,0.0,10.27,0.0,13.86,0.0,VUSTX,312.7391623291119,VUSTX,324.10781310787337,VUSTX,324.10781310787337,10253.387593773641
25,1995-11-03,14.66,0.0,10.65,0.0,10.57,0.0,10.3,0.0,13.88,0.0,VTSMX,227.19454834959356,VUSTX,324.10781310787337,VUSTX,324.10781310787337,10234.168498002746
26,1995-11-06,14.63,0.0,10.64,0.0,10.61,0.0,10.26,0.0,13.85,0.0,VTSMX,227.19454834959356,VUSTX,324.10781310787337,VUSTX,324.10781310787337,10220.8705052901
27,1995-11-07,14.56,0.0,10.61,0.0,10.59,0.0,10.23,0.0,13.9,0.0,VTSMX,227.19454834959356,VUSTX,324.10781310787337,VUSTX,324.10781310787337,10185.520418119155
28,1995-11-08,14.67,0.0,10.68,0.0,10.59,0.0,10.15,0.0,13.94,0.0,VTSMX,227.19454834959356,VUSTX,324.10781310787337,VUSTX,324.10781310787337,10255.886912272714
29,1995-11-09,14.72,0.0,10.63,0.0,10.64,0.0,10.13,0.0,13.93,0.0,VTSMX,227.19454834959356,VUSTX,324.10781310787337,VUSTX,324.10781310787337,10234.835858379407
30,1995-11-10,14.71,0.0,10.58,0.0,10.69,0.0,10.02,0.0,13.87,0.0,VTSMX,227.19454834959356,VUSTX,324.10781310787337,VUSTX,324.10781310787337,10200.153131585123
31,1995-11-13,14.69,0.0,10.64,0.0,10.56,0.0,9.83,0.0,13.8,0.0,VTSMX,227.19454834959356,VUSTX,324.10781310787337,VUSTX,324.10781310787337,10234.502178191076
32,1995-11-14,14.6,0.0,10.62,0.0,10.58,0.0,9.81,0.0,13.87,0.0,VTSMX,227.19454834959356,VUSTX,324.10781310787337,VUSTX,324.10781310787337,10201.090356315295
33,1995-11-15,14.68,0.0,10.59,0.0,10.56,0.0,9.82,0.0,13.97,0.0,VTSMX,227.19454834959356,VUSTX,324.10781310787337,VUSTX,324.10781310787337,10199.81945139679
34,1995-11-16,14.77,0.0,10.64,0.0,10.55,0.0,9.91,0.0,14.05,0.0,VTSMX,227.19454834959356,VUSTX,324.10781310787337,VUSTX,324.10781310787337,10252.677742059042
35,1995-11-17,14.83,0.0,10.66,0.0,10.63,0.0,9.95,0.0,14.05,0.0,VTSMX,227.19454834959356,VUSTX,324.10781310787337,VUSTX,324.10781310787337,10279.273727484333
36,1995-11-20,14.75,0.0,10.63,0.0,10.83,0.0,9.92,0.0,14.08,0.0,VTSMX,227.19454834959356,VUSTX,324.10781310787337,VUSTX,324.10781310787337,10241.651694829894
37,1995-11-21,14.78,0.0,10.61,0.0,10.85,0.0,10.08,0.0,14.09,0.0,VTSMX,227.19454834959356,VUSTX,324.10781310787337,VUSTX,324.10781310787337,10235.503218756065
38,1995-11-22,14.76,0.0,10.61,0.0,10.83,0.0,10.21,0.0,14.14,0.0,VTSMX,227.19454834959356,VUSTX,324.10781310787337,VUSTX,324.10781310787337,10230.959327789073
39,1995-11-24,14.8,0.0,10.64,0.0,10.78,0.0,10.18,0.0,14.14,0.0,VTSMX,227.19454834959356,VUSTX,324.10781310787337,VUSTX,324.10781310787337,10259.493578509531
40,1995-11-27,14.84,0.0,10.68,0.0,10.87,0.0,10.18,0.0,14.12,0.0,VTSMX,227.19454834959356,VUSTX,324.10781310787337,VUSTX,324.10781310787337,10294.509985492145
41,1995-11-28,14.95,0.0,10.67,0.0,11.01,0.0,10.25,0.0,14.08,0.0,VTSMX,227.19454834959356,VUSTX,324.10781310787337,VUSTX,324.10781310787337,10313.019229548441
42,1995-11-29,15.01,0.0,10.69,0.0,10.93,0.0,10.39,0.0,14.03,0.0,VTSMX,227.19454834959356,VUSTX,324.10781310787337,VUSTX,324.10781310787337,10339.615214973732
43,1995-11-30,15.0,0.0,10.78,0.055,11.07,0.0,10.5,0.0,13.95,0.0,VTSMX,227.19454834959356,VUSTX,325.76142439924007,VUSTX,325.76142439924007,10431.334535291518
44,1995-12-01,15.02,0.0,10.82,0.0,11.19,0.0,10.6,0.0,14.0,0.0,VTSMX,227.19454834959356,VUSTX,325.76142439924007,VUSTX,325.76142439924007,10461.93934021045
45,1995-12-04,15.18,0.0,10.93,0.0,11.28,0.0,10.73,0.0,13.97,0.0,VTSMX,227.19454834959356,VUSTX,325.76142439924007,VUSTX,325.76142439924007,10569.957981314217
46,1995-12-05,15.26,0.0,10.9,0.0,11.24,0.0,10.71,0.0,14.06,0.0,VTSMX,227.19454834959356,VUSTX,325.76142439924007,VUSTX,325.76142439924007,10568.587859718233
47,1995-12-06,15.29,0.0,10.9,0.0,11.29,0.0,10.74,0.0,14.06,0.0,VTSMX,227.19454834959356,VUSTX,325.76142439924007,VUSTX,325.76142439924007,10575.40369616872
48,1995-12-07,15.19,0.0,10.86,0.0,11.48,0.0,10.7,0.0,14.03,0.0,VTSMX,227.19454834959356,VUSTX,325.76142439924007,VUSTX,325.76142439924007,10526.62332738182
49,1995-12-08,15.22,0.0,10.87,0.0,11.4,0.0,10.65,0.0,13.95,0.0,VTSMX,227.19454834959356,VUSTX,325.76142439924007,VUSTX,325.76142439924007,10539.954392320293
50,1995-12-11,15.26,0.0,10.89,0.0,11.39,0.0,10.62,0.0,14.03,0.0,VTSMX,227.19454834959356,VUSTX,325.76142439924007,VUSTX,325.76142439924007,10562.072631230247
51,1995-12-12,15.23,0.0,10.88,0.0,11.37,0.0,10.67,0.0,14.04,0.0,VTSMX,227.19454834959356,VUSTX,325.76142439924007,VUSTX,325.76142439924007,10548.741566291774
52,1995-12-13,15.29,0.0,10.86,0.0,11.38,0.0,10.63,0.0,13.99,0.0,VTSMX,227.19454834959356,VUSTX,325.76142439924007,VUSTX,325.76142439924007,10549.34278221678
53,1995-12-14,15.17,0.0,10.85,0.0,11.47,0.0,10.62,0.0,14.13,0.0,VTSMX,227.19454834959356,VUSTX,325.76142439924007,VUSTX,325.76142439924007,10515.564207926844
54,1995-12-15,15.14,0.0,10.84,0.0,11.38,0.0,10.65,0.0,14.09,0.0,VTSMX,227.19454834959356,VUSTX,325.76142439924007,VUSTX,325.76142439924007,10502.23314298837
55,1995-12-18,14.88,0.0,10.72,0.0,11.41,0.0,10.59,0.0,14.01,0.0,VTSMX,227.19454834959356,VUSTX,325.76142439924007,VUSTX,325.76142439924007,10364.97981856166
56,1995-12-19,15.03,0.0,10.81,0.0,11.31,0.0,10.56,0.0,13.88,0.0,VTSMX,227.19454834959356,VUSTX,325.76142439924007,VUSTX,325.76142439924007,10457.696057205962
57,1995-12-20,14.95,0.0,10.81,0.0,11.49,0.0,10.8,0.0,13.97,0.0,VTSMX,227.19454834959356,VUSTX,325.76142439924007,VUSTX,325.76142439924007,10439.520493337994
58,1995-12-21,15.06,0.0,10.81,0.0,11.61,0.0,10.93,0.0,14.04,0.0,VTSMX,227.19454834959356,VUSTX,325.76142439924007,VUSTX,325.76142439924007,10464.51189365645
59,1995-12-22,14.91,0.1,10.87,0.0,11.6,0.0,10.97,0.0,14.18,0.0,VUSTX,313.7249467090524,VUSTX,325.76142439924007,VUSTX,325.76142439924007,10492.243537166878
60,1995-12-26,14.96,0.0,10.89,0.0,11.63,0.0,10.94,0.0,14.26,0.0,VUSTX,313.7249467090524,VUSTX,325.76142439924007,VUSTX,325.76142439924007,10511.548493077029
61,1995-12-27,14.99,0.0,10.93,0.0,11.54,0.11,10.72,0.18,14.01,0.36,VUSTX,313.7249467090524,VUSTX,325.76142439924007,VUSTX,325.76142439924007,10550.158404897331
62,1995-12-28,14.98,0.0,10.96,0.0,11.46,0.0,10.71,0.0,14.02,0.0,VUSTX,313.7249467090524,VUSTX,325.76142439924007,VUSTX,325.76142439924007,10579.115838762558
63,1995-12-29,15.04,0.0,10.79,0.281,11.5,0.0,10.74,0.0,14.02,0.0,VPACX,309.7466186685186,VUSTX,330.1284628997186,VEIEX,331.6653738070729,10686.25834406389
64,1996-01-02,15.14,0.0,10.77,0.0,11.44,0.0,10.85,0.0,14.12,0.0,VPACX,309.7466186685186,VUSTX,330.1284628997186,VEIEX,331.6653738070729,10697.554168804563
65,1996-01-03,15.14,0.0,10.79,0.0,11.45,0.0,11.2,0.0,14.26,0.0,VPACX,309.7466186685186,VUSTX,330.1284628997186,VEIEX,331.6653738070729,10823.337085081717
66,1996-01-04,15.02,0.0,10.71,0.0,11.68,0.0,11.35,0.0,14.16,0.0,VPACX,309.7466186685186,VUSTX,330.1284628997186,VEIEX,331.6653738070729,10917.918336414561
67,1996-01-05,14.99,0.0,10.68,0.0,11.78,0.0,11.35,0.0,14.22,0.0,VPACX,309.7466186685186,VUSTX,330.1284628997186,VEIEX,331.6653738070729,10938.989144394422
68,1996-01-08,15.03,0.0,10.69,0.0,11.67,0.0,11.37,0.0,14.22,0.0,VPACX,309.7466186685186,VUSTX,330.1284628997186,VEIEX,331.6653738070729,10914.851608446023
69,1996-01-09,14.81,0.0,10.66,0.0,11.64,0.0,11.29,0.0,14.19,0.0,VPACX,309.7466186685186,VUSTX,330.1284628997186,VEIEX,331.6653738070729,10869.12212609441
70,1996-01-10,14.56,0.0,10.55,0.0,11.61,0.0,11.22,0.0,14.09,0.0,VPACX,309.7466186685186,VUSTX,330.1284628997186,VEIEX,331.6653738070729,10800.29902044889
71,1996-01-11,14.68,0.0,10.55,0.0,11.55,0.0,11.3,0.0,14.03,0.0,VPACX,309.7466186685186,VUSTX,330.1284628997186,VEIEX,331.6653738070729,10808.247453233345
72,1996-01-12,14.66,0.0,10.57,0.0,11.47,0.0,11.41,0.0,14.11,0.0,VUSTX,336.1205029449298,VUSTX,330.1284628997186,VEIEX,331.6653738070729,10826.553484116635
73,1996-01-15,14.59,0.0,10.57,0.0,11.47,0.0,11.49,0.0,14.03,0.0,VUSTX,336.1205029449298,VUSTX,330.1284628997186,VEIEX,331.6653738070729,10853.086714021201
74,1996-01-16,14.74,0.0,10.65,0.0,11.51,0.0,11.48,0.0,14.09,0.0,VUSTX,336.1205029449298,VUSTX,330.1284628997186,VEIEX,331.6653738070729,10903.069977550702
75,1996-01-17,14.73,0.0,10.73,0.0,11.53,0.0,11.47,0.0,14.0,0.0,VUSTX,336.1205029449298,VUSTX,330.1284628997186,VEIEX,331.6653738070729,10953.053241080204
76,1996-01-18,14.78,0.0,10.76,0.0,11.42,0.0,11.39,0.0,14.04,0.0,VUSTX,336.1205029449298,VUSTX,330.1284628997186,VEIEX,331.6653738070729,10946.507480150978
77,1996-01-19,14.88,0.0,10.78,0.0,11.44,0.0,11.56,0.0,14.02,0.0,VUSTX,336.1205029449298,VUSTX,330.1284628997186,VEIEX,331.6653738070729,11016.215573015073
78,1996-01-22,14.93,0.0,10.69,0.0,11.32,0.0,11.7,0.0,14.02,0.0,VUSTX,336.1205029449298,VUSTX,330.1284628997186,VEIEX,331.6653738070729,11002.686318422044
79,1996-01-23,14.93,0.0,10.64,0.0,11.28,0.0,11.77,0.0,13.93,0.0,VUSTX,336.1205029449298,VUSTX,330.1284628997186,VEIEX,331.6653738070729,10992.590446296308
80,1996-01-24,15.09,0.0,10.71,0.0,11.25,0.0,11.7,0.0,14.0,0.0,VUSTX,336.1205029449298,VUSTX,330.1284628997186,VEIEX,331.6653738070729,11016.011297738938
81,1996-01-25,15.03,0.0,10.61,0.0,11.35,0.0,11.74,0.0,14.02,0.0,VUSTX,336.1205029449298,VUSTX,330.1284628997186,VEIEX,331.6653738070729,10962.653016106755
82,1996-01-26,15.12,0.0,10.69,0.0,11.41,0.0,11.71,0.0,13.84,0.0,VUSTX,336.1205029449298,VTSMX,233.40431669298889,VEIEX,331.6653738070729,11006.002972160115
83,1996-01-29,15.18,0.0,10.64,0.0,11.39,0.0,11.68,0.0,13.89,0.0,VUSTX,336.1205029449298,VTSMX,233.40431669298889,VEIEX,331.6653738070729,10993.251244800236
84,1996-01-30,15.32,0.0,10.7,0.0,11.37,0.0,11.78,0.0,13.93,0.0,VUSTX,336.1205029449298,VTSMX,233.40431669298889,VEIEX,331.6653738070729,11079.261616694657
85,1996-01-31,15.44,0.0,10.73,0.054000000000000006,11.54,0.0,11.85,0.0,14.1,0.0,VUSTX,337.81206931576173,VTSMX,233.40431669298889,VEIEX,331.6653738070729,11158.720833111685
86,1996-02-01,15.51,0.0,10.67,0.0,11.58,0.0,11.94,0.0,14.1,0.0,VUSTX,337.81206931576173,VTSMX,233.40431669298889,VEIEX,331.6653738070729,11184.640294763885
87,1996-02-02,15.48,0.0,10.6,0.0,11.59,0.0,12.12,0.0,14.16,0.0,VPACX,308.9566811688589,VTSMX,233.40431669298889,VEIEX,331.6653738070729,11213.691087696265
88,1996-02-05,15.59,0.0,10.59,0.0,11.62,0.0,12.13,0.0,14.17,0.0,VPACX,308.9566811688589,VTSMX,233.40431669298889,VEIEX,331.6653738070729,11251.950916705631
89,1996-02-06,15.7,0.0,10.61,0.0,11.6,0.0,12.1,0.0,14.2,0.0,VPACX,308.9566811688589,VTSMX,233.40431669298889,VEIEX,331.6653738070729,11261.49629670427
90,1996-02-07,15.76,0.0,10.6,0.0,11.66,0.0,12.04,0.0,14.16,0.0,VPACX,308.9566811688589,VTSMX,233.40431669298889,VEIEX,331.6653738070729,11274.138034147556
91,1996-02-08,15.89,0.0,10.59,0.0,11.64,0.0,11.99,0.0,14.1,0.0,VPACX,308.9566811688589,VTSMX,233.40431669298889,VEIEX,331.6653738070729,11281.718193003915
92,1996-02-09,15.9,0.0,10.6,0.0,11.56,0.0,11.88,0.0,14.09,0.0,VPACX,308.9566811688589,VTSMX,233.40431669298889,VEIEX,331.6653738070729,11222.85251055856
93,1996-02-12,15.99,0.0,10.66,0.0,11.59,0.0,11.86,0.0,14.14,0.0,VPACX,308.9566811688589,VTSMX,233.40431669298889,VEIEX,331.6653738070729,11246.494292019852
94,1996-02-13,15.96,0.0,10.67,0.0,11.5,0.0,11.88,0.0,14.19,0.0,VPACX,308.9566811688589,VTSMX,233.40431669298889,VEIEX,331.6653738070729,11218.319368690007
95,1996-02-14,15.89,0.0,10.62,0.0,11.58,0.0,11.92,0.0,14.21,0.0,VPACX,308.9566811688589,VTSMX,233.40431669298889,VEIEX,331.6653738070729,11239.964215967288
96,1996-02-15,15.84,0.0,10.54,0.0,11.64,0.0,11.97,0.0,14.23,0.0,VPACX,308.9566811688589,VTSMX,233.40431669298889,VEIEX,331.6653738070729,11263.414669693124
97,1996-02-16,15.79,0.0,10.45,0.0,11.69,0.0,11.98,0.0,14.3,0.0,VPACX,308.9566811688589,VTSMX,233.40431669298889,VEIEX,331.6653738070729,11270.508941654989
98,1996-02-20,15.62,0.0,10.26,0.0,11.52,0.0,11.94,0.0,14.12,0.0,VPACX,308.9566811688589,VTSMX,233.40431669298889,VEIEX,331.6653738070729,11165.04095706619
