,Date,VTSMX,VTSMX Div,VEURX,VEURX Div,VPACX,VPACX Div,VUSTX,VUSTX Div,VEIEX,VEIEX Div,Enter 1,Shares 1,Enter 2,Shares 2,Enter 3,Shares 3,Enter 4,Shares 4,Capital
28,1995-11-08,14.67,0.0,13.94,0.0,10.59,0.0,10.68,0.0,10.15,0.0,VTSMX,171.58544955387782,VEURX,179.2114695340502,VUSTX,218.9228701865717,VUSTX,227.34373436730726,9781.493766895474
29,1995-11-09,14.72,0.0,13.93,0.0,10.64,0.0,10.63,0.0,10.13,0.0,VTSMX,171.58544955387782,VEURX,179.2114695340502,VUSTX,218.9228701865717,VUSTX,227.34373436730726,9765.967594450134
30,1995-11-10,14.71,0.0,13.87,0.0,10.69,0.0,10.58,0.0,10.02,0.0,VTSMX,171.58544955387782,VEURX,179.2114695340502,VUSTX,218.9228701865717,VUSTX,227.34373436730726,9731.185721554859
31,1995-11-13,14.69,0.0,13.8,0.0,10.56,0.0,10.64,0.0,9.83,0.0,VTSMX,171.58544955387782,VEURX,179.2114695340502,VUSTX,218.9228701865717,VUSTX,227.34373436730726,9741.98520596963
32,1995-11-14,14.6,0.0,13.87,0.0,10.58,0.0,10.62,0.0,9.81,0.0,VTSMX,171.58544955387782,VEURX,179.2114695340502,VUSTX,218.9228701865717,VUSTX,227.34373436730726,9730.161986286086
33,1995-11-15,14.68,0.0,13.97,0.0,10.56,0.0,10.59,0.0,9.82,0.0,VTSMX,171.58544955387782,VEURX,179.2114695340502,VUSTX,218.9228701865717,VUSTX,227.34373436730726,9748.421971067186
34,1995-11-16,14.77,0.0,14.05,0.0,10.55,0.0,10.64,0.0,9.91,0.0,VTSMX,171.58544955387782,VEURX,179.2114695340502,VUSTX,218.9228701865717,VUSTX,227.34373436730726,9800.514909317453
35,1995-11-17,14.83,0.0,14.05,0.0,10.63,0.0,10.66,0.0,9.95,0.0,VTSMX,171.58544955387782,VEURX,179.2114695340502,VUSTX,218.9228701865717,VUSTX,227.34373436730726,9819.735368381764
36,1995-11-20,14.75,0.0,14.08,0.0,10.83,0.0,10.63,0.0,9.92,0.0,VTSMX,171.58544955387782,VEURX,179.2114695340502,VUSTX,218.9228701865717,VUSTX,227.34373436730726,9797.99687836686
37,1995-11-21,14.78,0.0,14.09,0.0,10.85,0.0,10.61,0.0,10.08,0.0,VTSMX,171.58544955387782,VEURX,179.2114695340502,VUSTX,218.9228701865717,VUSTX,227.34373436730726,9796.011224457736
38,1995-11-22,14.76,0.0,14.14,0.0,10.83,0.0,10.61,0.0,10.21,0.0,VTSMX,171.58544955387782,VEURX,179.2114695340502,VUSTX,218.9228701865717,VUSTX,227.34373436730726,9801.540088943362
39,1995-11-24,14.8,0.0,14.14,0.0,10.78,0.0,10.64,0.0,10.18,0.0,VTSMX,171.58544955387782,VEURX,179.2114695340502,VUSTX,218.9228701865717,VUSTX,227.34373436730726,9821.791505062134
40,1995-11-27,14.84,0.0,14.12,0.0,10.87,0.0,10.68,0.0,10.18,0.0,VTSMX,171.58544955387782,VEURX,179.2114695340502,VUSTX,218.9228701865717,VUSTX,227.34373436730726,9842.921357835763
41,1995-11-28,14.95,0.0,14.08,0.0,11.01,0.0,10.67,0.0,10.25,0.0,VTSMX,171.58544955387782,VEURX,179.2114695340502,VUSTX,218.9228701865717,VUSTX,227.34373436730726,9850.16463245979
42,1995-11-29,15.01,0.0,14.03,0.0,10.93,0.0,10.69,0.0,10.39,0.0,VTSMX,171.58544955387782,VEURX,179.2114695340502,VUSTX,218.9228701865717,VUSTX,227.34373436730726,9860.424518047397
43,1995-11-30,15.0,0.0,13.95,0.0,11.07,0.0,10.78,0.055,10.5,0.0,VTSMX,171.58544955387782,VEURX,179.2114695340502,VUSTX,220.03982360589094,VUSTX,228.50365137938536,9909.080403649445
44,1995-12-01,15.02,0.0,14.0,0.0,11.19,0.0,10.82,0.0,10.6,0.0,VTSMX,171.58544955387782,VEURX,179.2114695340502,VPACX,212.76415472884185,VEIEX,233.2461799929198,9939.414425116636
45,1995-12-04,15.18,0.0,13.97,0.0,11.28,0.0,10.93,0.0,10.73,0.0,VTSMX,171.58544955387782,VEURX,179.2114695340502,VPACX,212.76415472884185,VEIEX,233.2461799929198,10010.962530283912
46,1995-12-05,15.26,0.0,14.06,0.0,11.24,0.0,10.9,0.0,10.71,0.0,VTSMX,171.58544955387782,VEURX,179.2114695340502,VPACX,212.76415472884185,VEIEX,233.2461799929198,10027.642908717275
47,1995-12-06,15.29,0.0,14.06,0.0,11.29,0.0,10.9,0.0,10.74,0.0,VTSMX,171.58544955387782,VEURX,179.2114695340502,VPACX,212.76415472884185,VEIEX,233.2461799929198,10050.42606534012
48,1995-12-07,15.19,0.0,14.03,0.0,11.48,0.0,10.86,0.0,10.7,0.0,VTSMX,171.58544955387782,VEURX,179.2114695340502,VPACX,212.76415472884185,VEIEX,233.2461799929198,10058.986518497473
49,1995-12-08,15.22,0.0,13.95,0.0,11.4,0.0,10.87,0.0,10.65,0.0,VTSMX,171.58544955387782,VEURX,179.2114695340502,VPACX,212.76415472884185,VEIEX,233.2461799929198,10021.113723043414
50,1995-12-11,15.26,0.0,14.03,0.0,11.39,0.0,10.89,0.0,10.62,0.0,VTSMX,171.58544955387782,VEURX,179.2114695340502,VPACX,212.76415472884185,VEIEX,233.2461799929198,10033.189031641217
51,1995-12-12,15.23,0.0,14.04,0.0,11.37,0.0,10.88,0.0,10.67,0.0,VTSMX,171.58544955387782,VEURX,179.2114695340502,VPACX,212.76415472884185,VEIEX,233.2461799929198,10037.240608755008
52,1995-12-13,15.29,0.0,13.99,0.0,11.38,0.0,10.86,0.0,10.63,0.0,VTSMX,171.58544955387782,VEURX,179.2114695340502,VPACX,212.76415472884185,VEIEX,233.2461799929198,10031.372956599113
53,1995-12-14,15.17,0.0,14.13,0.0,11.47,0.0,10.85,0.0,10.62,0.0,VTSMX,171.58544955387782,VEURX,179.2114695340502,VPACX,212.76415472884185,VEIEX,233.2461799929198,10052.68862051308
54,1995-12-15,15.14,0.0,14.09,0.0,11.38,0.0,10.84,0.0,10.65,0.0,VTSMX,171.58544955387782,VEURX,179.2114695340502,VPACX,212.76415472884185,VEIEX,233.2461799929198,10028.221209719293
55,1995-12-18,14.88,0.0,14.01,0.0,11.41,0.0,10.72,0.0,10.59,0.0,VTSMX,171.58544955387782,VEURX,179.2114695340502,VPACX,212.76415472884185,VEIEX,233.2461799929198,9961.660229114852
56,1995-12-19,15.03,0.0,13.88,0.0,11.31,0.0,10.81,0.0,10.56,0.0,VTSMX,171.58544955387782,VEURX,179.2114695340502,VPACX,212.76415472884185,VEIEX,233.2461799929198,9935.826754635835
57,1995-12-20,14.95,0.0,13.97,0.0,11.49,0.0,10.81,0.0,10.8,0.0,VTSMX,171.58544955387782,VEURX,179.2114695340502,VPACX,212.76415472884185,VEIEX,233.2461799929198,10032.505581979081
58,1995-12-21,15.06,0.0,14.04,0.0,11.61,0.0,10.81,0.0,10.93,0.0,VTSMX,171.58544955387782,VEURX,179.2114695340502,VPACX,212.76415472884185,VEIEX,233.2461799929198,10119.778486263931
59,1995-12-22,14.91,0.1,14.18,0.0,11.6,0.0,10.87,0.0,10.97,0.0,VTSMX,172.73625739796822,VEURX,179.2114695340502,VPACX,212.76415472884185,VEIEX,233.2461799929198,10143.491025173433
60,1995-12-26,14.96,0.0,14.26,0.0,11.63,0.0,10.89,0.0,10.94,0.0,VTSMX,172.73625739796822,VEURX,179.2114695340502,VPACX,212.76415472884185,VEIEX,233.2461799929198,10165.850294848133
61,1995-12-27,14.99,0.0,14.01,0.36,11.54,0.11,10.93,0.0,10.72,0.18,VTSMX,172.73625739796822,VEURX,183.8164751751821,VPACX,214.79223592643044,VEIEX,237.16262704503973,10185.671080113678
62,1995-12-28,14.98,0.0,14.02,0.0,11.46,0.0,10.96,0.0,10.71,0.0,VTSMX,172.73625739796822,VEURX,183.8164751751821,VPACX,214.79223592643044,VEIEX,237.16262704503973,10166.226877146886
63,1995-12-29,15.04,0.0,14.02,0.0,11.5,0.0,10.79,0.281,10.74,0.0,VPACX,221.57168740954722,VEIEX,237.2508757178578,VEURX,181.7456779750209,VTSMX,169.41984077192774,10192.297620839172
64,1996-01-02,15.14,0.0,14.12,0.0,11.44,0.0,10.77,0.0,10.85,0.0,VPACX,221.57168740954722,VEIEX,237.2508757178578,VEURX,181.7456779750209,VTSMX,169.41984077192774,10240.217467798258
65,1996-01-03,15.14,0.0,14.26,0.0,11.45,0.0,10.79,0.0,11.2,0.0,VPACX,221.57168740954722,VEIEX,237.2508757178578,VEURX,181.7456779750209,VTSMX,169.41984077192774,10350.915386090106
66,1996-01-04,15.02,0.0,14.16,0.0,11.68,0.0,10.71,0.0,11.35,0.0,VPACX,221.57168740954722,VEIEX,237.2508757178578,VEURX,181.7456779750209,VTSMX,169.41984077192774,10398.95955686185
67,1996-01-05,14.99,0.0,14.22,0.0,11.78,0.0,10.68,0.0,11.35,0.0,VPACX,221.57168740954722,VEIEX,237.2508757178578,VEURX,181.7456779750209,VTSMX,169.41984077192774,10426.938871058146
68,1996-01-08,15.03,0.0,14.22,0.0,11.67,0.0,10.69,0.0,11.37,0.0,VPACX,221.57168740954722,VEIEX,237.2508757178578,VEURX,181.7456779750209,VTSMX,169.41984077192774,10414.08779658833
69,1996-01-09,14.81,0.0,14.19,0.0,11.64,0.0,10.66,0.0,11.29,0.0,VPACX,221.57168740954722,VEIEX,237.2508757178578,VEURX,181.7456779750209,VTSMX,169.41984077192774,10345.73584059954
70,1996-01-10,14.56,0.0,14.09,0.0,11.61,0.0,10.55,0.0,11.22,0.0,VPACX,221.57168740954722,VEIEX,237.2508757178578,VEURX,181.7456779750209,VTSMX,169.41984077192774,10261.95160068652
71,1996-01-11,14.68,0.0,14.03,0.0,11.55,0.0,10.55,0.0,11.3,0.0,VPACX,221.57168740954722,VEIEX,237.2508757178578,VEURX,181.7456779750209,VTSMX,169.41984077192774,10277.063009713507
72,1996-01-12,14.66,0.0,14.11,0.0,11.47,0.0,10.57,0.0,11.41,0.0,VPACX,221.57168740954722,VEIEX,237.2508757178578,VEURX,181.7456779750209,VTSMX,169.41984077192774,10296.58612847227
73,1996-01-15,14.59,0.0,14.03,0.0,11.47,0.0,10.57,0.0,11.49,0.0,VPACX,221.57168740954722,VEIEX,237.2508757178578,VEURX,181.7456779750209,VTSMX,169.41984077192774,10289.167155437663
74,1996-01-16,14.74,0.0,14.09,0.0,11.51,0.0,10.65,0.0,11.48,0.0,VPACX,221.57168740954722,VEIEX,237.2508757178578,VEURX,181.7456779750209,VTSMX,169.41984077192774,10331.975230971155
75,1996-01-17,14.73,0.0,14.0,0.0,11.53,0.0,10.73,0.0,11.47,0.0,VPACX,221.57168740954722,VEIEX,237.2508757178578,VEURX,181.7456779750209,VTSMX,169.41984077192774,10315.982846536695
76,1996-01-18,14.78,0.0,14.04,0.0,11.42,0.0,10.76,0.0,11.39,0.0,VPACX,221.57168740954722,VEIEX,237.2508757178578,VEURX,181.7456779750209,VTSMX,169.41984077192774,10288.370710021814
77,1996-01-19,14.88,0.0,14.02,0.0,11.44,0.0,10.78,0.0,11.56,0.0,VPACX,221.57168740954722,VEIEX,237.2508757178578,VEURX,181.7456779750209,VTSMX,169.41984077192774,10346.441863159735
78,1996-01-22,14.93,0.0,14.02,0.0,11.32,0.0,10.69,0.0,11.7,0.0,VPACX,221.57168740954722,VEIEX,237.2508757178578,VEURX,181.7456779750209,VTSMX,169.41984077192774,10361.539375309685
79,1996-01-23,14.93,0.0,13.93,0.0,11.28,0.0,10.64,0.0,11.77,0.0,VPACX,221.57168740954722,VEIEX,237.2508757178578,VEURX,181.7456779750209,VTSMX,169.41984077192774,10352.9269580958
80,1996-01-24,15.09,0.0,14.0,0.0,11.25,0.0,10.71,0.0,11.7,0.0,VPACX,221.57168740954722,VEIEX,237.2508757178578,VEURX,181.7456779750209,VTSMX,169.41984077192774,10369.501618155024
81,1996-01-25,15.03,0.0,14.02,0.0,11.35,0.0,10.61,0.0,11.74,0.0,VPACX,221.57168740954722,VEIEX,237.2508757178578,VEURX,181.7456779750209,VTSMX,169.41984077192774,10394.618545037878
82,1996-01-26,15.12,0.0,13.84,0.0,11.41,0.0,10.69,0.0,11.71,0.0,VPACX,221.57168740954722,VEIEX,237.2508757178578,VEURX,181.7456779750209,VTSMX,169.41984077192774,10383.328883644885
83,1996-01-29,15.18,0.0,13.89,0.0,11.39,0.0,10.64,0.0,11.68,0.0,VPACX,221.57168740954722,VEIEX,237.2508757178578,VEURX,181.7456779750209,VTSMX,169.41984077192774,10391.032397970224
84,1996-01-30,15.32,0.0,13.93,0.0,11.37,0.0,10.7,0.0,11.78,0.0,VPACX,221.57168740954722,VEIEX,237.2508757178578,VEURX,181.7456779750209,VTSMX,169.41984077192774,10441.314656620892
85,1996-01-31,15.44,0.0,14.1,0.0,11.54,0.0,10.73,0.054000000000000006,11.85,0.0,VPACX,221.57168740954722,VEIEX,237.2508757178578,VEURX,181.7456779750209,VTSMX,169.41984077192774,10546.816550929148
86,1996-02-01,15.51,0.0,14.1,0.0,11.58,0.0,10.67,0.0,11.94,0.0,VPACX,221.57168740954722,VEIEX,237.2508757178578,VEURX,181.7456779750209,VTSMX,169.41984077192774,10588.891386094172
87,1996-02-02,15.48,0.0,14.16,0.0,11.59,0.0,10.6,0.0,12.12,0.0,VPACX,221.57168740954722,VEIEX,237.2508757178578,VEURX,181.7456779750209,VTSMX,169.41984077192774,10639.634406052826
88,1996-02-05,15.59,0.0,14.17,0.0,11.62,0.0,10.59,0.0,12.13,0.0,VPACX,221.57168740954722,VEIEX,237.2508757178578,VEURX,181.7456779750209,VTSMX,169.41984077192774,10669.107704696953
89,1996-02-06,15.7,0.0,14.2,0.0,11.6,0.0,10.61,0.0,12.1,0.0,VPACX,221.57168740954722,VEIEX,237.2508757178578,VEURX,181.7456779750209,VTSMX,169.41984077192774,10681.64729750139
90,1996-02-07,15.76,0.0,14.16,0.0,11.66,0.0,10.6,0.0,12.04,0.0,VPACX,221.57168740954722,VEIEX,237.2508757178578,VEURX,181.7456779750209,VTSMX,169.41984077192774,10683.601909530205
91,1996-02-08,15.89,0.0,14.1,0.0,11.64,0.0,10.59,0.0,11.99,0.0,VPACX,221.57168740954722,VEIEX,237.2508757178578,VEURX,181.7456779750209,VTSMX,169.41984077192774,10678.427770617971
92,1996-02-09,15.9,0.0,14.09,0.0,11.56,0.0,10.6,0.0,11.88,0.0,VPACX,221.57168740954722,VEIEX,237.2508757178578,VEURX,181.7456779750209,VTSMX,169.41984077192774,10634.481180924213
93,1996-02-12,15.99,0.0,14.14,0.0,11.59,0.0,10.66,0.0,11.86,0.0,VPACX,221.57168740954722,VEIEX,237.2508757178578,VEURX,181.7456779750209,VTSMX,169.41984077192774,10660.718383600364
94,1996-02-13,15.96,0.0,14.19,0.0,11.5,0.0,10.67,0.0,11.88,0.0,VPACX,221.57168740954722,VEIEX,237.2508757178578,VEURX,181.7456779750209,VTSMX,169.41984077192774,10649.526637923458
95,1996-02-14,15.89,0.0,14.21,0.0,11.58,0.0,10.62,0.0,11.92,0.0,VPACX,221.57168740954722,VEIEX,237.2508757178578,VEURX,181.7456779750209,VTSMX,169.41984077192774,10668.5179326504
96,1996-02-15,15.84,0.0,14.23,0.0,11.64,0.0,10.54,0.0,11.97,0.0,VPACX,221.57168740954722,VEIEX,237.2508757178578,VEURX,181.7456779750209,VTSMX,169.41984077192774,10688.83869920177
97,1996-02-16,15.79,0.0,14.3,0.0,11.69,0.0,10.45,0.0,11.98,0.0,VPACX,221.57168740954722,VEIEX,237.2508757178578,VEURX,181.7456779750209,VTSMX,169.41984077192774,10706.540997749082
98,1996-02-20,15.62,0.0,14.12,0.0,11.52,0.0,10.26,0.0,11.94,0.0,VPACX,221.57168740954722,VEIEX,237.2508757178578,VEURX,181.7456779750209,VTSMX,169.41984077192774,10597.868180894013
99,1996-02-21,15.79,0.0,14.2,0.0,11.5,0.0,10.27,0.0,11.96,0.0,VPACX,221.57168740954722,VEIEX,237.2508757178578,VEURX,181.7456779750209,VTSMX,169.41984077192774,10641.522791829408
100,1996-02-22,16.040001,0.0,14.29,0.0,11.48,0.0,10.31,0.0,11.95,0.0,VPACX,221.57168740954722,VEIEX,237.2508757178578,VEURX,181.7456779750209,VTSMX,169.41984077192774,10693.431089954613
101,1996-02-23,16.049999,0.0,14.41,0.0,11.47,0.0,10.23,0.0,11.95,0.0,VPACX,221.57168740954722,VEIEX,237.2508757178578,VEURX,181.7456779750209,VTSMX,169.41984077192774,10714.718714005558
102,1996-02-26,15.88,0.0,14.34,0.0,11.53,0.0,10.19,0.0,11.88,0.0,VPACX,221.57168740954722,VEIEX,237.2508757178578,VEURX,181.7456779750209,VTSMX,169.41984077192774,10669.882052980243
103,1996-02-27,15.82,0.0,14.35,0.0,11.38,0.0,10.16,0.0,11.83,0.0,VPACX,221.57168740954722,VEIEX,237.2508757178578,VEURX,181.7456779750209,VTSMX,169.41984077192774,10616.436022416352
104,1996-02-28,15.79,0.0,14.42,0.0,11.35,0.0,10.15,0.0,11.8,0.0,VPACX,221.57168740954722,VEIEX,237.2508757178578,VEURX,181.7456779750209,VTSMX,169.41984077192774,10610.310947757624
105,1996-02-29,15.69,0.0,14.34,0.0,11.4,0.0,10.15,0.051,11.66,0.0,VPACX,221.57168740954722,VEIEX,237.2508757178578,VEURX,181.7456779750209,VTSMX,169.41984077192774,10556.692771212405
106,1996-03-01,15.75,0.0,14.42,0.0,11.39,0.0,10.26,0.0,11.8,0.0,VPACX,221.57168740954722,VEIEX,237.2508757178578,VEURX,181.7456779750209,VTSMX,169.41984077192774,10612.397021623128
107,1996-03-04,15.89,0.0,14.43,0.0,11.37,0.0,10.31,0.0,11.9,0.0,VPACX,221.57168740954722,VEIEX,237.2508757178578,VEURX,181.7456779750209,VTSMX,169.41984077192774,10657.226909934543
108,1996-03-05,16.0,0.0,14.39,0.0,11.37,0.0,10.26,0.0,11.95,0.0,VPACX,221.57168740954722,VEIEX,237.2508757178578,VEURX,181.7456779750209,VTSMX,169.41984077192774,10680.455809086347
109,1996-03-06,15.95,0.0,14.39,0.0,11.35,0.0,10.19,0.0,11.87,0.0,VPACX,221.57168740954722,VEIEX,237.2508757178578,VEURX,181.7456779750209,VTSMX,169.41984077192774,10648.57331324213
110,1996-03-07,15.98,0.0,14.47,0.0,11.19,0.0,10.17,0.0,11.7,0.0,VPACX,221.57168740954722,VEIEX,237.2508757178578,VEURX,181.7456779750209,VTSMX,169.41984077192774,10592.411443845727
111,1996-03-08,15.51,0.0,14.28,0.0,11.22,0.0,9.87,0.0,11.58,0.0,VPACX,221.57168740954722,VEIEX,237.2508757178578,VEURX,181.7456779750209,VTSMX,169.41984077192774,10456.42948540381
112,1996-03-11,15.66,0.0,14.11,0.0,11.04,0.0,9.98,0.0,11.27,0.0,VPACX,221.57168740954722,VEIEX,237.2508757178578,VEURX,181.7456779750209,VTSMX,169.41984077192774,10337.515021057592
113,1996-03-12,15.58,0.0,14.11,0.0,11.14,0.0,9.94,0.0,11.38,0.0,VPACX,221.57168740954722,VEIEX,237.2508757178578,VEURX,181.7456779750209,VTSMX,169.41984077192774,10372.216198865757
114,1996-03-13,15.65,0.0,14.19,0.0,11.06,0.0,9.9,0.0,11.3,0.0,VPACX,221.57168740954722,VEIEX,237.2508757178578,VEURX,181.7456779750209,VTSMX,169.41984077192774,10361.909436907601
115,1996-03-14,15.72,0.0,14.29,0.0,11.16,0.0,9.91,0.0,11.44,0.0,VPACX,221.57168740954722,VEIEX,237.2508757178578,VEURX,181.7456779750209,VTSMX,169.41984077192774,10447.315684900594
116,1996-03-15,15.74,0.0,14.23,0.0,11.25,0.0,9.83,0.0,11.51,0.0,VPACX,221.57168740954722,VEIEX,237.2508757178578,VEURX,181.7456779750209,VTSMX,169.41984077192774,10476.34835420464
117,1996-03-18,15.98,0.0,14.36,0.0,11.28,0.0,9.87,0.0,11.58,0.0,VPACX,221.57168740954722,VEIEX,237.2508757178578,VEURX,181.7456779750209,VTSMX,169.41984077192774,10563.890766049191
118,1996-03-19,15.96,0.0,14.45,0.0,11.35,0.0,9.87,0.0,11.7,0.0,VPACX,221.57168740954722,VEIEX,237.2508757178578,VEURX,181.7456779750209,VTSMX,169.41984077192774,10620.839603456316
119,1996-03-20,15.92,0.0,14.45,0.0,11.32,0.0,9.93,0.0,11.68,0.0,VPACX,221.57168740954722,VEIEX,237.2508757178578,VEURX,181.7456779750209,VTSMX,169.41984077192774,10602.670641688794
120,1996-03-21,15.91,0.0,14.48,0.0,11.49,0.0,9.97,0.0,11.85,0.0,VPACX,221.57168740954722,VEIEX,237.2508757178578,VEURX,181.7456779750209,VTSMX,169.41984077192774,10684.428649351985
121,1996-03-22,15.94,0.0,14.49,0.0,11.46,0.0,9.93,0.0,11.9,0.0,VPACX,221.57168740954722,VEIEX,237.2508757178578,VEURX,181.7456779750209,VTSMX,169.41984077192774,10696.5440945185
122,1996-03-25,15.9,0.0,14.49,0.0,11.61,0.0,10.01,0.0,11.93,0.0,VPACX,221.57168740954722,VEIEX,237.2508757178578,VEURX,181.7456779750209,VTSMX,169.41984077192774,10730.120580270592
