,Date,VTSMX,VTSMX Div,VEURX,VEURX Div,VUSTX,VUSTX Div,VPACX,VPACX Div,VEIEX,VEIEX Div,Enter 1,Shares 1,Enter 2,Shares 2,Enter 3,Shares 3,Capital
94,1996-02-13,15.96,0.0,14.19,0.0,10.67,0.0,11.5,0.0,11.88,0.0,VPACX,305.99984701414974,VEIEX,327.65346747325157,VEURX,250.99844797879615,10973.189411064068
95,1996-02-14,15.89,0.0,14.21,0.0,10.62,0.0,11.58,0.0,11.92,0.0,VPACX,305.99984701414974,VEIEX,327.65346747325157,VEURX,250.99844797879615,11015.795506483706
96,1996-02-15,15.84,0.0,14.23,0.0,10.54,0.0,11.64,0.0,11.97,0.0,VPACX,305.99984701414974,VEIEX,327.65346747325157,VEURX,250.99844797879615,11055.558139637793
97,1996-02-16,15.79,0.0,14.3,0.0,10.45,0.0,11.69,0.0,11.98,0.0,VPACX,305.99984701414974,VEIEX,327.65346747325157,VEURX,250.99844797879615,11091.70455802175
98,1996-02-20,15.62,0.0,14.12,0.0,10.26,0.0,11.52,0.0,11.94,0.0,VPACX,305.99984701414974,VEIEX,327.65346747325157,VEURX,250.99844797879615,10981.39872469423
99,1996-02-21,15.79,0.0,14.2,0.0,10.27,0.0,11.5,0.0,11.96,0.0,VPACX,305.99984701414974,VEIEX,327.65346747325157,VEURX,250.99844797879615,11001.911672941716
100,1996-02-22,16.040001,0.0,14.29,0.0,10.31,0.0,11.48,0.0,11.95,0.0,VPACX,305.99984701414974,VEIEX,327.65346747325157,VEURX,250.99844797879615,11015.105001644792
101,1996-02-23,16.049999,0.0,14.41,0.0,10.23,0.0,11.47,0.0,11.95,0.0,VPACX,305.99984701414974,VEIEX,327.65346747325157,VEURX,250.99844797879615,11042.164816932107
102,1996-02-26,15.88,0.0,14.34,0.0,10.19,0.0,11.53,0.0,11.88,0.0,VPACX,305.99984701414974,VEIEX,327.65346747325157,VEURX,250.99844797879615,11020.019173671311
103,1996-02-27,15.82,0.0,14.35,0.0,10.16,0.0,11.38,0.0,11.83,0.0,VPACX,305.99984701414974,VEIEX,327.65346747325157,VEURX,250.99844797879615,10960.246507725315
104,1996-02-28,15.79,0.0,14.42,0.0,10.15,0.0,11.35,0.0,11.8,0.0,VPACX,305.99984701414974,VEIEX,327.65346747325157,VEURX,250.99844797879615,10958.806799649208
105,1996-02-29,15.69,0.0,14.34,0.0,10.15,0.051,11.4,0.0,11.66,0.0,VPACX,305.99984701414974,VEIEX,327.65346747325157,VEURX,250.99844797879615,10908.155430715356
106,1996-03-01,15.75,0.0,14.42,0.0,10.26,0.0,11.39,0.0,11.8,0.0,VPACX,305.99984701414974,VEIEX,327.65346747325157,VEURX,250.99844797879615,10971.046793529775
107,1996-03-04,15.89,0.0,14.43,0.0,10.31,0.0,11.37,0.0,11.9,0.0,VPACX,305.99984701414974,VEIEX,327.65346747325157,VEURX,250.99844797879615,11000.202127816605
108,1996-03-05,16.0,0.0,14.39,0.0,10.26,0.0,11.37,0.0,11.95,0.0,VPACX,305.99984701414974,VEIEX,327.65346747325157,VEURX,250.99844797879615,11006.544863271116
109,1996-03-06,15.95,0.0,14.39,0.0,10.19,0.0,11.35,0.0,11.87,0.0,VPACX,305.99984701414974,VEIEX,327.65346747325157,VEURX,250.99844797879615,10974.212588932973
110,1996-03-07,15.98,0.0,14.47,0.0,10.17,0.0,11.19,0.0,11.7,0.0,VPACX,305.99984701414974,VEIEX,327.65346747325157,VEURX,250.99844797879615,10889.631399778558
111,1996-03-08,15.51,0.0,14.28,0.0,9.87,0.0,11.22,0.0,11.58,0.0,VPACX,305.99984701414974,VEIEX,327.65346747325157,VEURX,250.99844797879615,10811.803273976222
112,1996-03-11,15.66,0.0,14.11,0.0,9.98,0.0,11.04,0.0,11.27,0.0,VPACX,305.99984701414974,VEIEX,327.65346747325157,VEURX,250.99844797879615,10612.48099044057
113,1996-03-12,15.58,0.0,14.11,0.0,9.94,0.0,11.14,0.0,11.38,0.0,VPACX,305.99984701414974,VEIEX,327.65346747325157,VEURX,250.99844797879615,10679.122856564045
114,1996-03-13,15.65,0.0,14.19,0.0,9.9,0.0,11.06,0.0,11.3,0.0,VPACX,305.99984701414974,VEIEX,327.65346747325157,VEURX,250.99844797879615,10648.510467243355
115,1996-03-14,15.72,0.0,14.29,0.0,9.91,0.0,11.16,0.0,11.44,0.0,VPACX,305.99984701414974,VEIEX,327.65346747325157,VEURX,250.99844797879615,10750.081782188905
116,1996-03-15,15.74,0.0,14.23,0.0,9.83,0.0,11.25,0.0,11.51,0.0,VPACX,305.99984701414974,VEIEX,327.65346747325157,VEURX,250.99844797879615,10785.49760426458
117,1996-03-18,15.98,0.0,14.36,0.0,9.87,0.0,11.28,0.0,11.58,0.0,VPACX,305.99984701414974,VEIEX,327.65346747325157,VEURX,250.99844797879615,10850.243140635375
118,1996-03-19,15.96,0.0,14.45,0.0,9.87,0.0,11.35,0.0,11.7,0.0,VPACX,305.99984701414974,VEIEX,327.65346747325157,VEURX,250.99844797879615,10933.571406341247
119,1996-03-20,15.92,0.0,14.45,0.0,9.93,0.0,11.32,0.0,11.68,0.0,VPACX,305.99984701414974,VEIEX,327.65346747325157,VEURX,250.99844797879615,10917.838341581357
120,1996-03-21,15.91,0.0,14.48,0.0,9.97,0.0,11.49,0.0,11.85,0.0,VPACX,305.99984701414974,VEIEX,327.65346747325157,VEURX,250.99844797879615,11033.08935848358
121,1996-03-22,15.94,0.0,14.49,0.0,9.93,0.0,11.46,0.0,11.9,0.0,VPACX,305.99984701414974,VEIEX,327.65346747325157,VEURX,250.99844797879615,11042.802020926607
122,1996-03-25,15.9,0.0,14.49,0.0,10.01,0.0,11.61,0.0,11.93,0.0,VPACX,305.99984701414974,VEIEX,327.65346747325157,VEURX,250.99844797879615,11098.531602002926
123,1996-03-26,15.85,0.06,14.4,0.02,10.0,0.0,11.63,0.0,11.88,0.0,VPACX,305.99984701414974,VEIEX,327.65346747325157,VEURX,251.34705693432227,11070.699034211031
124,1996-03-27,15.8,0.0,14.4,0.0,9.89,0.0,11.68,0.0,11.85,0.0,VPACX,305.99984701414974,VEIEX,327.65346747325157,VEURX,251.34705693432227,11076.169422537541
125,1996-03-28,15.82,0.0,14.42,0.0,9.82,0.0,11.69,0.0,11.81,0.0,VPACX,305.99984701414974,VEIEX,327.65346747325157,VEURX,251.34705693432227,11071.15022344744
126,1996-03-29,15.78,0.0,14.52,0.0,9.88,0.069,11.75,0.0,11.83,0.0,VPACX,315.49497842017547,VEIEX,313.3614536295065,VEURX,255.30757551219438,11121.197989311186
127,1996-04-01,15.95,0.0,14.53,0.0,9.9,0.0,11.76,0.0,11.87,0.0,VPACX,315.49497842017547,VEIEX,313.3614536295065,VEURX,255.30757551219438,11139.44047299569
128,1996-04-02,15.99,0.0,14.57,0.0,9.95,0.0,11.78,0.0,11.95,0.0,VPACX,315.49497842017547,VEIEX,313.3614536295065,VEURX,255.30757551219438,11181.031591874942
129,1996-04-03,16.01,0.0,14.55,0.0,9.93,0.0,11.78,0.0,11.98,0.0,VPACX,315.49497842017547,VEIEX,313.3614536295065,VEURX,255.30757551219438,11185.326283973583
130,1996-04-04,16.02,0.0,14.61,0.0,9.89,0.0,11.75,0.0,12.01,0.0,VPACX,315.49497842017547,VEIEX,313.3614536295065,VEURX,255.30757551219438,11200.580732760594
131,1996-04-08,15.75,0.0,14.63,0.0,9.64,0.0,11.69,0.0,11.85,0.0,VPACX,315.49497842017547,VEIEX,313.3614536295065,VEURX,255.30757551219438,11136.619352984908
132,1996-04-09,15.74,0.0,14.55,0.0,9.7,0.0,11.74,0.0,11.84,0.0,VPACX,315.49497842017547,VEIEX,313.3614536295065,VEURX,255.30757551219438,11128.835881328645
133,1996-04-10,15.56,0.0,14.57,0.0,9.63,0.0,11.76,0.0,11.93,0.0,VPACX,315.49497842017547,VEIEX,313.3614536295065,VEURX,255.30757551219438,11168.454463233948
134,1996-04-11,15.47,0.0,14.47,0.0,9.58,0.0,11.75,0.0,11.9,0.0,VPACX,315.49497842017547,VEIEX,313.3614536295065,VEURX,255.30757551219438,11130.367912289643
135,1996-04-12,15.6,0.0,14.48,0.0,9.73,0.0,11.73,0.0,11.99,0.0,VPACX,315.49497842017547,VEIEX,313.3614536295065,VEURX,255.30757551219438,11154.813619303017
136,1996-04-15,15.73,0.0,14.52,0.0,9.76,0.0,11.83,0.0,12.05,0.0,VPACX,315.49497842017547,VEIEX,313.3614536295065,VEURX,255.30757551219438,11215.377107383292
137,1996-04-16,15.82,0.0,14.59,0.0,9.77,0.0,11.84,0.0,12.12,0.0,VPACX,315.49497842017547,VEIEX,313.3614536295065,VEURX,255.30757551219438,11258.33888920741
138,1996-04-17,15.74,0.0,14.55,0.0,9.71,0.0,11.8,0.0,12.15,0.0,VPACX,315.49497842017547,VEIEX,313.3614536295065,VEURX,255.30757551219438,11244.907630659003
139,1996-04-18,15.8,0.0,14.57,0.0,9.68,0.0,11.84,0.0,12.12,0.0,VPACX,315.49497842017547,VEIEX,313.3614536295065,VEURX,255.30757551219438,11253.232737697168
140,1996-04-19,15.85,0.0,14.74,0.0,9.73,0.0,11.93,0.0,12.19,0.0,VPACX,315.49497842017547,VEIEX,313.3614536295065,VEURX,255.30757551219438,11346.964875346122
