,Unnamed: 0,Close,Date,Ticker,Gain
0,0,11.18,1995-07-31,VEIEX,0.0
1,1,10.91,1995-08-31,VEIEX,0.0
2,2,10.93,1995-09-29,VEIEX,0.0
3,3,10.46,1995-10-31,VEIEX,0.0
4,4,10.5,1995-11-30,VEIEX,0.0
5,5,10.74,1995-12-29,VEIEX,0.0
6,6,11.85,1996-01-31,VEIEX,0.05992844364937388
7,7,11.66,1996-02-29,VEIEX,0.06874427131072411
8,8,11.83,1996-03-29,VEIEX,0.08234217749313819
9,9,12.15,1996-04-30,VEIEX,0.16156787762906305
10,10,12.33,1996-05-31,VEIEX,0.1742857142857143
11,11,12.33,1996-06-28,VEIEX,0.14804469273743015
12,12,11.5,1996-07-31,VEIEX,-0.029535864978902926
13,13,11.86,1996-08-30,VEIEX,0.017152658662092563
14,14,12.13,1996-09-30,VEIEX,0.025359256128486957
15,15,11.95,1996-10-31,VEIEX,-0.016460905349794327
16,16,12.37,1996-11-29,VEIEX,0.003244120032441131
17,17,12.28,1996-12-31,VEIEX,-0.004055150040551558
18,18,12.91,1997-01-31,VEIEX,0.12260869565217393
19,19,13.3,1997-02-28,VEIEX,0.12141652613828005
20,20,12.88,1997-03-31,VEIEX,0.061830173124484744
21,21,12.67,1997-04-30,VEIEX,0.06025104602510466
22,22,13.24,1997-05-30,VEIEX,0.07033144704931293
23,23,13.76,1997-06-30,VEIEX,0.12052117263843652
24,24,13.97,1997-07-31,VEIEX,0.08210689388071267
25,25,11.86,1997-08-29,VEIEX,-0.10827067669172942
26,26,12.48,1997-09-30,VEIEX,-0.03105590062111804
27,27,10.22,1997-10-31,VEIEX,-0.1933701657458563
28,28,10.08,1997-11-28,VEIEX,-0.23867069486404835
29,29,9.99,1997-12-31,VEIEX,-0.27398255813953487
30,30,9.18,1998-01-30,VEIEX,-0.3428775948460988
31,31,10.27,1998-02-27,VEIEX,-0.13406408094435077
32,32,10.64,1998-03-31,VEIEX,-0.1474358974358974
33,33,10.53,1998-04-30,VEIEX,0.030332681017612398
34,34,9.21,1998-05-29,VEIEX,-0.08630952380952372
35,35,8.35,1998-06-30,VEIEX,-0.1641641641641642
36,36,8.5,1998-07-31,VEIEX,-0.07407407407407404
37,37,6.28,1998-08-31,VEIEX,-0.3885102239532619
38,38,6.87,1998-09-30,VEIEX,-0.3543233082706767
39,39,7.93,1998-10-30,VEIEX,-0.24691358024691357
40,40,8.43,1998-11-30,VEIEX,-0.08469055374592846
