,Unnamed: 0,Close,Date,Ticker,Gain
0,0,11.18,1995-07-31,VEIEX,0.0
1,1,10.91,1995-08-31,VEIEX,0.0
2,2,10.93,1995-09-29,VEIEX,0.0
3,3,10.46,1995-10-31,VEIEX,0.0
4,4,10.5,1995-11-30,VEIEX,0.0
5,5,10.74,1995-12-29,VEIEX,0.0
6,6,11.85,1996-01-31,VEIEX,0.0
7,7,11.66,1996-02-29,VEIEX,0.0
8,8,11.83,1996-03-29,VEIEX,0.0
9,9,12.15,1996-04-30,VEIEX,0.08676207513416821
10,10,12.33,1996-05-31,VEIEX,0.1301558203483043
11,11,12.33,1996-06-28,VEIEX,0.12808783165599272
12,12,11.5,1996-07-31,VEIEX,0.0994263862332695
13,13,11.86,1996-08-30,VEIEX,0.12952380952380946
14,14,12.13,1996-09-30,VEIEX,0.12942271880819373
15,15,11.95,1996-10-31,VEIEX,0.008438818565400814
16,16,12.37,1996-11-29,VEIEX,0.06089193825042874
17,17,12.28,1996-12-31,VEIEX,0.038038884192730285
18,18,12.91,1997-01-31,VEIEX,0.06255144032921808
19,19,13.3,1997-02-28,VEIEX,0.07866991078669916
20,20,12.88,1997-03-31,VEIEX,0.04460665044606656
21,21,12.67,1997-04-30,VEIEX,0.1017391304347826
22,22,13.24,1997-05-30,VEIEX,0.11635750421585167
23,23,13.76,1997-06-30,VEIEX,0.13437757625721342
24,24,13.97,1997-07-31,VEIEX,0.16903765690376582
25,25,11.86,1997-08-29,VEIEX,-0.04122877930476959
26,26,12.48,1997-09-30,VEIEX,0.016286644951140152
27,27,10.22,1997-10-31,VEIEX,-0.20836560805577067
28,28,10.08,1997-11-28,VEIEX,-0.24210526315789477
29,29,9.99,1997-12-31,VEIEX,-0.22437888198757766
30,30,9.18,1998-01-30,VEIEX,-0.2754538279400158
31,31,10.27,1998-02-27,VEIEX,-0.22432024169184295
32,32,10.64,1998-03-31,VEIEX,-0.2267441860465116
33,33,10.53,1998-04-30,VEIEX,-0.24624194702934868
34,34,9.21,1998-05-29,VEIEX,-0.22344013490725115
35,35,8.35,1998-06-30,VEIEX,-0.3309294871794872
36,36,8.5,1998-07-31,VEIEX,-0.1682974559686889
37,37,6.28,1998-08-31,VEIEX,-0.376984126984127
38,38,6.87,1998-09-30,VEIEX,-0.3123123123123123
39,39,7.93,1998-10-30,VEIEX,-0.13616557734204793
40,40,8.43,1998-11-30,VEIEX,-0.17916260954235638
